DataCollectionPeriod,StartDate,EndDate,Meter_WaterUse,CIWS-DL_WaterUse,PercentError_Vol,N_ExpectedValues,N_ActualValues,PercentError_Count,OutdoorWaterUse_Expected
1,2020-08-12 09:05:00,2020-08-28 09:26:00,21517.30000000028,20515.360372,-4.6564375084246965,345915.0,345694,-0.06388852752843907,Yes
2,2020-11-17 11:25:00,2020-12-03 15:25:00,4594.600000000093,4593.861655999999,-0.016069821096373737,349200.0,349145,-0.01575028636884307,No
