DataCollectionPeriod,StartDate,EndDate,Meter_WaterUse,CIWS-DL_WaterUse,PercentError_Vol,N_ExpectedValues,N_ActualValues,PercentError_Count,OutdoorWaterUse_Expected
1,2019-10-14 12:41:00,2019-10-18 15:13:00,780.8999999999069,781.771296,0.11157587400348865,88680.0,88344,-0.37889039242219213,No
2,2019-10-18 15:13:00,2019-10-25 08:44:00,1691.8000000000466,1692.5198730000002,0.042550715211821896,145365.0,145336,-0.019949781584287826,No
3,2019-10-25 08:44:00,2019-11-06 15:20:00,3294.0,3294.1854690000005,0.005630510018229102,265140.0,265128,-0.004525910839556461,No
4,2019-11-06 15:20:00,2019-11-14 11:17:00,1860.3000000000466,1861.9092030000002,0.08650233833003038,169155.0,169177,0.013005823061688983,No
5,2019-11-14 11:17:00,2019-11-25 13:18:00,2488.5,2489.8150560000004,0.05284532851116608,239415.0,239402,-0.00542990205292066,No
6,2020-07-21 09:11:00,2021-08-04 08:55:00,3199.399999999998,3201.541575,0.06693676939433574,8186160.0,302174,-96.30872106091256,Yes
