DataCollectionPeriod,StartDate,EndDate,Meter_WaterUse,CIWS-DL_WaterUse,PercentError_Vol,N_ExpectedValues,N_ActualValues,PercentError_Count,OutdoorWaterUse_Expected
1,2020-08-12 09:41:00,2020-08-28 09:34:00,15263.0,14512.533001,-4.916903616589138,345495.0,345491,-0.0011577591571513336,Yes
2,2020-11-17 11:32:00,2020-12-03 15:25:00,1485.6999999997206,1513.338933,1.860330685891135,349095.0,349016,-0.022629943138687176,No
