DataCollectionPeriod,StartDate,EndDate,Meter_WaterUse,CIWS-DL_WaterUse,PercentError_Vol,N_ExpectedValues,N_ActualValues,PercentError_Count,OutdoorWaterUse_Expected
1,2019-11-08 10:59:00,2019-11-14 11:02:00,1156.5,1157.7989610000002,0.11231828793775965,129645.0,129613,-0.024682787612325965,No
2,2019-11-14 11:02:00,2019-11-25 12:51:00,1893.0999999998603,1894.9963080000002,0.10016945751096427,239235.0,239226,-0.003761991347419901,No
3,2020-06-12 12:11:00,2020-07-02 08:55:00,18435.600000000093,16043.250501,-12.976792179262299,429060.0,358185,-16.518668717661864,Yes
