X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-11-08T10:32:33Z,2019-11-08T10:32:41Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,28
1,2019-11-08T10:32:53Z,2019-11-08T10:33:01Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet,28
2,2019-11-08T10:33:29Z,2019-11-08T10:33:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
3,2019-11-08T10:33:41Z,2019-11-08T10:33:49Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,28
4,2019-11-08T10:33:57Z,2019-11-08T10:34:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
5,2019-11-08T10:34:09Z,2019-11-08T10:34:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
6,2019-11-08T10:34:21Z,2019-11-08T10:34:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
7,2019-11-08T10:34:33Z,2019-11-08T10:34:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
8,2019-11-08T10:39:53Z,2019-11-08T10:39:57Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
9,2019-11-08T10:40:45Z,2019-11-08T10:40:49Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
10,2019-11-08T10:40:57Z,2019-11-08T10:41:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
11,2019-11-08T10:41:09Z,2019-11-08T10:41:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
12,2019-11-08T10:41:29Z,2019-11-08T10:41:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
13,2019-11-08T10:41:41Z,2019-11-08T10:41:45Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
14,2019-11-08T10:51:29Z,2019-11-08T10:51:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
15,2019-11-08T10:51:49Z,2019-11-08T10:51:53Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
16,2019-11-08T10:52:01Z,2019-11-08T10:52:05Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
17,2019-11-08T10:52:13Z,2019-11-08T10:52:57Z,0.8,2.455521,3.06940125,0.249714,0.249714,toilet,28
18,2019-11-08T11:32:17Z,2019-11-08T11:32:21Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,28
19,2019-11-08T11:32:29Z,2019-11-08T11:32:37Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,28
