X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-08-20T15:42:03Z,2019-08-20T15:42:31Z,0.533333333,0.464744,0.871395,0.066392,0.033196,faucet,10
1,2019-08-20T15:42:39Z,2019-08-20T15:44:23Z,1.8,5.012596,2.784775556,0.232372,0.232372,toilet,10
2,2019-08-20T16:31:55Z,2019-08-20T16:33:07Z,1.266666667,3.751148,2.961432632,0.232372,0.232372,toilet,10
3,2019-08-20T17:01:19Z,2019-08-20T17:01:23Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet,10
4,2019-08-20T17:01:39Z,2019-08-20T17:03:27Z,1.866666667,1.16186,0.622425,0.033196,0.033196,faucet,10
5,2019-08-20T17:10:07Z,2019-08-20T17:10:39Z,0.6,3.618364,6.030606667,0.597528,0.232372,toilet,10
6,2019-08-20T17:26:47Z,2019-08-20T17:27:55Z,1.2,3.784344,3.15362,0.232372,0.232372,toilet,10
7,2019-08-20T18:44:11Z,2019-08-20T18:44:31Z,0.4,0.232372,0.58093,0.033196,0.033196,faucet,10
8,2019-08-20T20:39:03Z,2019-08-20T20:39:15Z,0.266666667,0.16598,0.622425,0.033196,0.033196,faucet,10
9,2019-08-20T20:40:27Z,2019-08-20T20:40:31Z,0.133333333,0.099588,0.74691,0.033196,0.033196,faucet,10
10,2019-08-20T20:41:43Z,2019-08-20T20:41:59Z,0.333333333,0.298764,0.896292,0.066392,0.033196,faucet,10
11,2019-08-20T20:42:55Z,2019-08-20T20:43:51Z,1,0.896292,0.896292,0.033196,0.033196,faucet,10
12,2019-08-20T20:48:43Z,2019-08-20T20:49:55Z,1.266666667,3.81754,3.013847368,0.232372,0.232372,toilet,10
13,2019-08-20T20:50:11Z,2019-08-20T20:52:07Z,2,4.713832,2.356916,0.16598,0.16598,toilet,10
14,2019-08-21T02:13:11Z,2019-08-21T02:15:03Z,1.933333333,4.547852,2.352337241,0.16598,0.16598,toilet,10
15,2019-08-21T04:29:39Z,2019-08-21T04:30:55Z,1.333333333,3.917128,2.937846,0.232372,0.232372,toilet,10
16,2019-08-21T04:35:27Z,2019-08-21T04:35:43Z,0.333333333,0.232372,0.697116,0.033196,0.033196,faucet,10
17,2019-08-21T05:27:03Z,2019-08-21T05:27:11Z,0.2,0.099588,0.49794,0.033196,0.033196,faucet,10
18,2019-08-21T05:28:51Z,2019-08-21T05:30:03Z,1.266666667,3.684756,2.909017895,0.232372,0.232372,toilet,10
19,2019-08-21T05:35:39Z,2019-08-21T05:36:55Z,1.333333333,3.950324,2.962743,0.232372,0.232372,toilet,10
20,2019-08-21T05:56:59Z,2019-08-21T05:58:15Z,1.333333333,4.083108,3.062331,0.265568,0.232372,toilet,10
21,2019-08-21T06:00:31Z,2019-08-21T06:00:51Z,0.4,0.265568,0.66392,0.033196,0.033196,faucet,10
22,2019-08-21T07:11:27Z,2019-08-21T07:53:31Z,42.13333333,377.704088,8.964495759,0.630724,0.597528,irrigation,10
23,2019-08-21T08:17:03Z,2019-08-21T08:17:51Z,0.866666667,0.66392,0.766061538,0.066392,0.033196,faucet,10
24,2019-08-21T08:17:59Z,2019-08-21T08:18:23Z,0.466666667,0.464744,0.99588,0.066392,0.033196,faucet,10
25,2019-08-21T10:25:11Z,2019-08-21T10:26:27Z,1.333333333,3.98352,2.98764,0.265568,0.232372,toilet,10
26,2019-08-21T11:07:11Z,2019-08-21T11:07:15Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet,10
27,2019-08-21T11:54:11Z,2019-08-21T11:54:23Z,0.266666667,0.199176,0.74691,0.033196,0.033196,faucet,10
28,2019-08-21T15:28:03Z,2019-08-21T15:28:47Z,0.8,0.863096,1.07887,0.066392,0.066392,faucet,10
29,2019-08-21T15:39:55Z,2019-08-21T15:40:47Z,0.933333333,0.730312,0.782477143,0.033196,0.033196,faucet,10
30,2019-08-21T15:42:27Z,2019-08-21T15:42:55Z,0.533333333,0.464744,0.871395,0.066392,0.033196,faucet,10
31,2019-08-21T15:51:35Z,2019-08-21T15:52:43Z,1.2,3.784344,3.15362,0.232372,0.232372,toilet,10
32,2019-08-21T16:19:11Z,2019-08-21T16:19:15Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet,10
33,2019-08-21T16:24:23Z,2019-08-21T16:24:51Z,0.533333333,0.49794,0.9336375,0.066392,0.033196,faucet,10
34,2019-08-21T16:25:47Z,2019-08-21T16:27:07Z,1.4,4.1495,2.963928571,0.232372,0.232372,toilet,10
35,2019-08-21T16:52:11Z,2019-08-21T16:52:43Z,0.6,0.597528,0.99588,0.066392,0.033196,faucet,10
36,2019-08-21T16:58:19Z,2019-08-21T16:58:39Z,0.4,0.298764,0.74691,0.033196,0.033196,faucet,10
37,2019-08-21T17:03:15Z,2019-08-21T17:04:51Z,1.666666667,1.029076,0.6174456,0.033196,0.033196,faucet,10
38,2019-08-21T17:43:59Z,2019-08-21T17:44:07Z,0.2,0.099588,0.49794,0.033196,0.033196,faucet,10
39,2019-08-21T17:44:59Z,2019-08-21T17:46:35Z,1.666666667,1.029076,0.6174456,0.066392,0.033196,faucet,10
40,2019-08-21T17:52:59Z,2019-08-21T17:54:35Z,1.666666667,1.029076,0.6174456,0.033196,0.033196,faucet,10
41,2019-08-21T17:58:27Z,2019-08-21T17:59:03Z,0.666666667,1.692996,2.539494,0.232372,0.199176,toilet,10
42,2019-08-21T19:24:51Z,2019-08-21T19:25:59Z,1.2,3.784344,3.15362,0.232372,0.232372,toilet,10
43,2019-08-21T19:47:23Z,2019-08-21T19:47:27Z,0.133333333,0.099588,0.74691,0.066392,0.033196,faucet,10
44,2019-08-21T20:05:43Z,2019-08-21T20:06:59Z,1.333333333,3.850736,2.888052,0.232372,0.232372,toilet,10
45,2019-08-22T03:19:19Z,2019-08-22T03:20:27Z,1.2,3.883932,3.23661,0.232372,0.232372,toilet,10
46,2019-08-22T03:22:07Z,2019-08-22T03:22:23Z,0.333333333,0.298764,0.896292,0.033196,0.033196,faucet,10
47,2019-08-22T03:24:11Z,2019-08-22T03:24:15Z,0.133333333,0.099588,0.74691,0.066392,0.033196,faucet,10
48,2019-08-22T04:37:15Z,2019-08-22T04:38:31Z,1.333333333,4.547852,3.410889,0.265568,0.265568,toilet,10
49,2019-08-22T04:46:35Z,2019-08-22T04:46:39Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet,10
50,2019-08-22T04:50:27Z,2019-08-22T04:50:55Z,0.533333333,0.464744,0.871395,0.066392,0.033196,faucet,10
51,2019-08-22T04:52:19Z,2019-08-22T04:52:27Z,0.2,0.099588,0.49794,0.033196,0.033196,faucet,10
52,2019-08-22T04:53:43Z,2019-08-22T04:53:47Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet,10
53,2019-08-22T05:02:43Z,2019-08-22T05:03:59Z,1.333333333,3.917128,2.937846,0.232372,0.232372,toilet,10
54,2019-08-22T05:04:43Z,2019-08-22T05:04:59Z,0.333333333,0.232372,0.697116,0.033196,0.033196,faucet,10
55,2019-08-22T05:05:35Z,2019-08-22T05:06:15Z,0.733333333,0.929488,1.267483636,0.066392,0.066392,faucet,10
56,2019-08-22T05:20:19Z,2019-08-22T05:21:03Z,0.8,0.697116,0.871395,0.033196,0.033196,faucet,10
57,2019-08-22T05:21:11Z,2019-08-22T05:21:23Z,0.266666667,0.199176,0.74691,0.033196,0.033196,faucet,10
58,2019-08-22T05:27:47Z,2019-08-22T05:27:59Z,0.266666667,0.16598,0.622425,0.033196,0.033196,faucet,10
59,2019-08-22T05:56:19Z,2019-08-22T05:57:27Z,1.2,3.917128,3.2642733330000002,0.232372,0.232372,toilet,10
60,2019-08-22T05:58:51Z,2019-08-22T05:59:47Z,1,0.99588,0.99588,0.066392,0.066392,faucet,10
61,2019-08-22T06:00:19Z,2019-08-22T06:00:55Z,0.666666667,0.597528,0.896292,0.033196,0.033196,faucet,10
62,2019-08-22T06:01:35Z,2019-08-22T06:01:47Z,0.266666667,0.199176,0.74691,0.033196,0.033196,faucet,10
63,2019-08-22T06:02:51Z,2019-08-22T06:03:23Z,0.6,0.464744,0.774573333,0.033196,0.033196,faucet,10
