X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-05-02T13:26:32Z,2019-05-02T13:27:20Z,0.866666667,1.417937,1.636081154,0.113087,0.113087,toilet,4
1,2019-05-02T14:16:48Z,2019-05-02T14:16:52Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet,4
2,2019-05-02T14:17:20Z,2019-05-02T14:17:28Z,0.2,0.113087,0.565435,0.034796,0.017398,faucet,4
3,2019-05-02T15:08:12Z,2019-05-02T15:09:00Z,0.866666667,1.557121,1.796678077,0.139184,0.113087,toilet,4
4,2019-05-02T16:34:56Z,2019-05-02T16:35:00Z,0.133333333,0.08699,0.652425,0.034796,0.017398,faucet,4
5,2019-05-02T16:37:48Z,2019-05-02T16:37:56Z,0.2,0.113087,0.565435,0.034796,0.008699,faucet,4
6,2019-05-02T16:43:44Z,2019-05-02T16:44:08Z,0.466666667,0.426251,0.913395,0.060893,0.060893,faucet,4
7,2019-05-02T16:46:20Z,2019-05-02T16:46:24Z,0.133333333,0.113087,0.8481525,0.034796,0.017398,faucet,4
8,2019-05-02T16:48:08Z,2019-05-02T16:48:28Z,0.4,0.321863,0.8046575,0.060893,0.052194,faucet,4
9,2019-05-02T17:20:00Z,2019-05-02T17:20:08Z,0.2,0.069592,0.34796,0.017398,0.017398,faucet,4
10,2019-05-02T17:22:24Z,2019-05-02T17:23:12Z,0.866666667,1.400539,1.616006538,0.113087,0.113087,toilet,4
11,2019-05-02T17:49:44Z,2019-05-02T17:49:48Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet,4
12,2019-05-02T18:17:04Z,2019-05-02T18:18:28Z,1.466666667,1.365743,0.931188409,0.060893,0.060893,faucet,4
13,2019-05-02T18:20:36Z,2019-05-02T18:22:04Z,1.533333333,3.366513,2.195551957,0.182679,0.147883,shower,4
14,2019-05-02T18:23:48Z,2019-05-02T18:24:16Z,0.533333333,0.374057,0.701356875,0.043495,0.043495,faucet,4
15,2019-05-02T18:42:44Z,2019-05-02T18:43:32Z,0.866666667,1.374442,1.585894615,0.104388,0.104388,toilet,4
16,2019-05-02T19:07:28Z,2019-05-02T19:07:52Z,0.466666667,0.382756,0.820191429,0.060893,0.052194,faucet,4
17,2019-05-02T19:18:20Z,2019-05-02T19:18:24Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet,4
18,2019-05-02T19:19:24Z,2019-05-02T19:19:28Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet,4
19,2019-05-02T19:23:20Z,2019-05-02T19:24:08Z,0.866666667,1.635412,1.887013846,0.139184,0.113087,toilet,4
20,2019-05-02T19:32:16Z,2019-05-02T19:32:24Z,0.2,0.130485,0.652425,0.034796,0.034796,faucet,4
21,2019-05-02T19:33:00Z,2019-05-02T19:33:20Z,0.4,0.217475,0.5436875,0.034796,0.034796,faucet,4
22,2019-05-02T19:34:12Z,2019-05-02T19:34:52Z,0.733333333,0.408853,0.557526818,0.034796,0.034796,faucet,4
23,2019-05-02T19:35:36Z,2019-05-02T19:35:48Z,0.266666667,0.121786,0.4566975,0.034796,0.026097,faucet,4
24,2019-05-02T19:39:28Z,2019-05-02T19:40:16Z,0.866666667,0.461047,0.531977308,0.034796,0.034796,faucet,4
25,2019-05-02T19:40:40Z,2019-05-02T19:41:16Z,0.666666667,0.34796,0.52194,0.034796,0.034796,faucet,4
26,2019-05-02T20:15:24Z,2019-05-02T20:16:16Z,0.933333333,1.444034,1.547179286,0.113087,0.104388,toilet,4
27,2019-05-02T20:53:16Z,2019-05-02T20:53:36Z,0.4,0.208776,0.52194,0.034796,0.026097,faucet,4
28,2019-05-02T20:54:04Z,2019-05-02T20:54:48Z,0.8,0.43495,0.5436875,0.034796,0.034796,faucet,4
29,2019-05-02T20:55:16Z,2019-05-02T20:55:52Z,0.666666667,0.339261,0.5088915,0.034796,0.034796,faucet,4
30,2019-05-02T21:01:56Z,2019-05-02T21:02:48Z,0.933333333,1.400539,1.5005775,0.113087,0.113087,toilet,4
31,2019-05-02T21:03:36Z,2019-05-02T21:04:20Z,0.8,0.452348,0.565435,0.034796,0.034796,faucet,4
32,2019-05-02T21:04:44Z,2019-05-02T21:05:28Z,0.8,0.43495,0.5436875,0.034796,0.034796,faucet,4
33,2019-05-02T22:24:40Z,2019-05-02T22:25:28Z,0.866666667,1.409238,1.626043846,0.113087,0.104388,toilet,4
34,2019-05-02T22:56:20Z,2019-05-02T22:56:28Z,0.2,0.060893,0.304465,0.017398,0.008699,faucet,4
35,2019-05-02T22:56:52Z,2019-05-02T22:57:04Z,0.266666667,0.034796,0.130485,0.008699,0.008699,faucet,4
36,2019-05-02T23:10:12Z,2019-05-02T23:11:00Z,0.866666667,1.444034,1.666193077,0.113087,0.113087,toilet,4
37,2019-05-03T05:07:16Z,2019-05-03T05:08:04Z,0.866666667,1.400539,1.616006538,0.113087,0.113087,toilet,4
38,2019-05-03T05:09:08Z,2019-05-03T05:09:28Z,0.4,0.34796,0.8699,0.060893,0.052194,faucet,4
39,2019-05-03T05:25:40Z,2019-05-03T05:30:20Z,4.733333333,10.108238,2.135543239,0.443649,0.113087,shower,4
40,2019-05-03T05:48:20Z,2019-05-03T05:48:36Z,0.333333333,0.165281,0.495843,0.034796,0.034796,faucet,4
41,2019-05-03T06:05:00Z,2019-05-03T06:05:48Z,0.866666667,1.374442,1.585894615,0.113087,0.113087,toilet,4
42,2019-05-03T06:11:32Z,2019-05-03T06:12:24Z,0.933333333,1.39184,1.491257143,0.113087,0.113087,toilet,4
43,2019-05-03T06:16:08Z,2019-05-03T06:20:16Z,4.2,7.315859,1.74187119,0.113087,0.113087,shower,4
44,2019-05-03T06:30:48Z,2019-05-03T06:31:32Z,0.8,0.626328,0.78291,0.052194,0.052194,faucet,4
45,2019-05-03T13:21:52Z,2019-05-03T13:22:40Z,0.866666667,1.444034,1.666193077,0.113087,0.104388,toilet,4
46,2019-05-03T16:39:28Z,2019-05-03T16:40:16Z,0.866666667,1.400539,1.616006538,0.113087,0.113087,toilet,4
47,2019-05-03T17:22:52Z,2019-05-03T17:23:04Z,0.266666667,0.165281,0.61980375,0.043495,0.017398,faucet,4
48,2019-05-03T17:25:20Z,2019-05-03T17:25:24Z,0.133333333,0.034796,0.26097,0.017398,0.008699,faucet,4
49,2019-05-03T17:26:52Z,2019-05-03T17:27:00Z,0.2,0.104388,0.52194,0.026097,0.026097,faucet,4
50,2019-05-03T17:45:04Z,2019-05-03T17:45:52Z,0.866666667,1.39184,1.605969231,0.113087,0.113087,toilet,4
51,2019-05-03T17:56:52Z,2019-05-03T17:57:40Z,0.866666667,1.548422,1.786640769,0.147883,0.113087,toilet,4
52,2019-05-03T18:27:04Z,2019-05-03T18:27:52Z,0.866666667,1.557121,1.796678077,0.139184,0.113087,toilet,4
53,2019-05-03T18:46:40Z,2019-05-03T18:46:44Z,0.133333333,0.052194,0.391455,0.017398,0.008699,faucet,4
54,2019-05-03T18:48:00Z,2019-05-03T18:48:04Z,0.133333333,0.043495,0.3262125,0.017398,0.008699,faucet,4
55,2019-05-03T18:48:40Z,2019-05-03T18:48:52Z,0.266666667,0.147883,0.55456125,0.043495,0.008699,faucet,4
