X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-10-15T15:09:41Z,2019-10-15T15:09:57Z,0.333333333,0.749142,2.247426,0.166476,0.124857,toilet,23
1,2019-10-15T15:20:01Z,2019-10-15T15:20:17Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet,23
2,2019-10-15T15:27:21Z,2019-10-15T15:27:29Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,23
3,2019-10-15T15:27:57Z,2019-10-15T15:28:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,23
4,2019-10-15T15:28:09Z,2019-10-15T15:28:21Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet,23
5,2019-10-15T15:28:37Z,2019-10-15T15:28:41Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet,23
6,2019-10-15T15:28:57Z,2019-10-15T15:30:29Z,1.6,3.038187,1.898866875,0.166476,0.124857,toilet,23
7,2019-10-15T15:30:45Z,2019-10-15T15:31:09Z,0.466666667,0.457809,0.981019286,0.041619,0.041619,faucet,23
8,2019-10-15T15:36:41Z,2019-10-15T15:36:57Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet,23
9,2019-10-15T15:49:41Z,2019-10-15T15:52:17Z,2.666666667,5.41047,2.02892625,0.166476,0.083238,shower,23
10,2019-10-15T15:57:13Z,2019-10-15T15:57:25Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet,23
11,2019-10-15T15:58:57Z,2019-10-15T15:59:25Z,0.533333333,0.374571,0.702320625,0.041619,0.041619,faucet,23
12,2019-10-15T15:59:33Z,2019-10-15T15:59:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,23
13,2019-10-15T16:04:53Z,2019-10-15T16:06:57Z,2.133333333,3.163044,1.482676875,0.083238,0.083238,toilet,23
14,2019-10-15T16:25:53Z,2019-10-15T16:27:33Z,1.733333333,2.746854,1.584723462,0.083238,0.083238,toilet,23
15,2019-10-15T16:59:49Z,2019-10-15T17:00:05Z,0.333333333,0.208095,0.624285,0.041619,0.041619,faucet,23
16,2019-10-15T17:38:17Z,2019-10-15T17:39:25Z,1.2,1.706379,1.4219825,0.083238,0.083238,toilet,23
17,2019-10-15T17:46:49Z,2019-10-15T17:54:33Z,7.8,12.4857,1.600730769,0.083238,0.083238,shower,23
18,2019-10-15T20:02:41Z,2019-10-15T20:04:21Z,1.733333333,2.830092,1.632745385,0.083238,0.083238,toilet,23
19,2019-10-15T20:16:25Z,2019-10-15T20:16:57Z,0.6,0.749142,1.24857,0.083238,0.083238,faucet,23
20,2019-10-15T20:17:05Z,2019-10-15T20:17:09Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,23
21,2019-10-15T21:23:29Z,2019-10-15T21:24:45Z,1.333333333,1.914474,1.4358555,0.083238,0.083238,toilet,23
22,2019-10-15T21:49:57Z,2019-10-15T21:51:25Z,1.533333333,2.49714,1.628569565,0.124857,0.083238,toilet,23
23,2019-10-16T05:48:53Z,2019-10-16T05:49:01Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,23
24,2019-10-16T06:30:53Z,2019-10-16T06:31:29Z,0.666666667,0.541047,0.8115705,0.041619,0.041619,faucet,23
25,2019-10-16T06:31:45Z,2019-10-16T06:31:57Z,0.266666667,0.208095,0.78035625,0.083238,0.041619,faucet,23
26,2019-10-16T06:32:45Z,2019-10-16T06:34:29Z,1.8,3.079806,1.711003333,0.124857,0.124857,toilet,23
27,2019-10-16T06:34:37Z,2019-10-16T06:34:41Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,23
28,2019-10-16T08:56:25Z,2019-10-16T08:57:37Z,1.266666667,1.997712,1.577141053,0.124857,0.083238,toilet,23
29,2019-10-16T09:18:01Z,2019-10-16T09:24:29Z,6.533333333,10.279893,1.57345301,0.083238,0.083238,shower,23
30,2019-10-16T10:13:49Z,2019-10-16T10:15:09Z,1.4,2.039331,1.456665,0.083238,0.083238,toilet,23
31,2019-10-16T10:15:17Z,2019-10-16T10:15:21Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,23
32,2019-10-16T14:07:29Z,2019-10-16T14:09:09Z,1.733333333,2.996568,1.728789231,0.124857,0.083238,toilet,23
33,2019-10-16T15:04:37Z,2019-10-16T15:06:17Z,1.733333333,2.871711,1.656756346,0.124857,0.124857,toilet,23
34,2019-10-16T15:49:17Z,2019-10-16T15:50:53Z,1.666666667,2.705235,1.623141,0.083238,0.083238,toilet,23
