X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-10-28T14:36:57Z,2019-10-28T14:37:25Z,0.533333333,1.331808,2.49714,0.166476,0.166476,toilet,25
1,2019-10-28T14:57:25Z,2019-10-28T14:57:33Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,25
2,2019-10-28T14:58:01Z,2019-10-28T14:58:21Z,0.4,1.206951,3.0173775,0.208095,0.166476,toilet,25
3,2019-10-28T15:26:53Z,2019-10-28T15:27:17Z,0.466666667,1.24857,2.675507143,0.208095,0.208095,toilet,25
4,2019-10-28T15:28:37Z,2019-10-28T15:29:01Z,0.466666667,0.499428,1.070202857,0.041619,0.041619,faucet,25
5,2019-10-28T17:07:17Z,2019-10-28T17:21:17Z,14.06666667,54.687366,3.887727441,0.374571,0.249714,irrigation,25
6,2019-10-28T17:29:05Z,2019-10-28T17:29:09Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet,25
7,2019-10-28T17:37:09Z,2019-10-28T17:37:13Z,0.133333333,0.124857,0.9364275,0.083238,0.041619,faucet,25
8,2019-10-28T17:43:05Z,2019-10-28T17:44:09Z,1.133333333,3.371139,2.974534412,0.332952,0.166476,toilet,25
9,2019-10-28T17:44:45Z,2019-10-28T17:45:01Z,0.333333333,0.665904,1.997712,0.124857,0.124857,faucet,25
10,2019-10-28T17:45:57Z,2019-10-28T17:46:09Z,0.266666667,0.541047,2.02892625,0.124857,0.124857,faucet,25
11,2019-10-28T18:14:05Z,2019-10-28T18:15:21Z,1.333333333,2.830092,2.122569,0.166476,0.166476,toilet,25
12,2019-10-28T18:17:21Z,2019-10-28T18:17:49Z,0.533333333,0.83238,1.5607125,0.124857,0.041619,faucet,25
13,2019-10-28T18:18:33Z,2019-10-28T18:18:57Z,0.466666667,1.373427,2.943057857,0.208095,0.208095,toilet,25
14,2019-10-28T18:19:53Z,2019-10-28T18:20:17Z,0.466666667,1.498284,3.210608571,0.208095,0.208095,toilet,25
15,2019-10-28T18:25:21Z,2019-10-28T18:25:33Z,0.266666667,0.249714,0.9364275,0.083238,0.041619,faucet,25
16,2019-10-28T18:26:09Z,2019-10-28T18:26:33Z,0.466666667,0.457809,0.981019286,0.041619,0.041619,faucet,25
17,2019-10-28T18:27:49Z,2019-10-28T18:27:53Z,0.133333333,0.249714,1.872855,0.083238,0.041619,faucet,25
18,2019-10-28T18:28:01Z,2019-10-28T18:28:57Z,1,2.413902,2.413902,0.166476,0.124857,toilet,25
19,2019-10-28T18:29:05Z,2019-10-28T18:29:13Z,0.2,0.166476,0.83238,0.041619,0.041619,faucet,25
20,2019-10-28T18:29:53Z,2019-10-28T18:30:05Z,0.266666667,0.374571,1.40464125,0.083238,0.041619,faucet,25
21,2019-10-28T18:39:13Z,2019-10-28T18:39:21Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet,25
22,2019-10-28T18:41:17Z,2019-10-28T18:41:21Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet,25
23,2019-10-28T18:42:13Z,2019-10-28T18:42:25Z,0.266666667,0.457809,1.71678375,0.124857,0.041619,faucet,25
24,2019-10-28T19:01:09Z,2019-10-28T19:01:41Z,0.6,0.665904,1.10984,0.041619,0.041619,faucet,25
25,2019-10-28T19:11:21Z,2019-10-28T19:11:33Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet,25
26,2019-10-28T19:14:45Z,2019-10-28T19:15:33Z,0.866666667,0.957237,1.104504231,0.041619,0.041619,faucet,25
27,2019-10-28T19:25:41Z,2019-10-28T19:25:45Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,25
28,2019-10-28T19:26:09Z,2019-10-28T19:26:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,25
29,2019-10-28T19:26:45Z,2019-10-28T19:27:09Z,0.466666667,1.581522,3.388975714,0.249714,0.208095,toilet,25
30,2019-10-28T19:27:17Z,2019-10-28T19:27:45Z,0.533333333,1.290189,2.419104375,0.208095,0.208095,toilet,25
31,2019-10-28T19:29:37Z,2019-10-28T19:34:21Z,4.8,6.159612,1.2832525,0.249714,0.041619,faucet,25
32,2019-10-28T19:34:41Z,2019-10-28T19:35:05Z,0.466666667,1.498284,3.210608571,0.249714,0.083238,toilet,25
33,2019-10-28T19:35:25Z,2019-10-28T19:35:45Z,0.4,1.24857,3.121425,0.208095,0.166476,toilet,25
34,2019-10-28T19:39:33Z,2019-10-28T19:39:45Z,0.266666667,0.291333,1.09249875,0.083238,0.041619,faucet,25
35,2019-10-28T19:40:57Z,2019-10-28T19:41:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,25
36,2019-10-28T19:45:17Z,2019-10-28T19:45:33Z,0.333333333,0.291333,0.873999,0.041619,0.041619,faucet,25
37,2019-10-28T19:48:17Z,2019-10-28T19:48:25Z,0.2,0.166476,0.83238,0.041619,0.041619,faucet,25
38,2019-10-28T19:52:01Z,2019-10-28T19:52:05Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet,25
39,2019-10-28T19:55:01Z,2019-10-28T19:55:09Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,25
40,2019-10-28T19:56:53Z,2019-10-28T19:58:09Z,1.333333333,2.039331,1.52949825,0.124857,0.083238,toilet,25
41,2019-10-28T20:02:53Z,2019-10-28T20:03:17Z,0.466666667,1.24857,2.675507143,0.208095,0.166476,toilet,25
42,2019-10-28T20:10:01Z,2019-10-28T20:10:37Z,0.666666667,1.747998,2.621997,0.249714,0.041619,faucet,25
43,2019-10-28T20:23:17Z,2019-10-28T20:24:33Z,1.333333333,1.498284,1.123713,0.083238,0.041619,faucet,25
44,2019-10-28T20:25:33Z,2019-10-28T20:26:09Z,0.666666667,0.541047,0.8115705,0.041619,0.041619,faucet,25
45,2019-10-28T20:27:41Z,2019-10-28T20:27:45Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,25
46,2019-10-28T20:27:53Z,2019-10-28T20:28:01Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,25
47,2019-10-28T20:28:09Z,2019-10-28T20:28:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,25
48,2019-10-28T20:29:05Z,2019-10-28T20:29:13Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet,25
49,2019-10-28T20:30:33Z,2019-10-28T20:30:49Z,0.333333333,0.208095,0.624285,0.041619,0.041619,faucet,25
