X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label,Site
0,2019-10-14T12:27:56Z,2019-10-14T12:28:20Z,0.466666667,0.582666,1.24857,0.083238,0.041619,faucet,20
1,2019-10-14T12:32:52Z,2019-10-14T12:33:44Z,0.933333333,1.956093,2.095813929,0.166476,0.083238,toilet,20
2,2019-10-14T12:35:24Z,2019-10-14T12:35:52Z,0.533333333,1.498284,2.8092825,0.208095,0.208095,toilet,20
3,2019-10-14T13:23:12Z,2019-10-14T13:24:36Z,1.466666667,5.701803,3.887592955,0.291333,0.291333,clotheswasher,20
4,2019-10-14T13:24:44Z,2019-10-14T13:25:00Z,0.333333333,1.123713,3.371139,0.249714,0.166476,toilet,20
5,2019-10-14T13:25:08Z,2019-10-14T13:25:12Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,20
6,2019-10-14T13:26:08Z,2019-10-14T13:26:24Z,0.333333333,0.541047,1.623141,0.124857,0.041619,faucet,20
7,2019-10-14T13:34:00Z,2019-10-14T13:34:16Z,0.333333333,0.457809,1.373427,0.083238,0.041619,faucet,20
8,2019-10-14T13:48:00Z,2019-10-14T13:48:24Z,0.466666667,0.957237,2.051222143,0.166476,0.083238,faucet,20
9,2019-10-14T13:50:52Z,2019-10-14T13:51:08Z,0.333333333,0.665904,1.997712,0.124857,0.083238,faucet,20
10,2019-10-14T13:53:40Z,2019-10-14T13:54:00Z,0.4,0.665904,1.66476,0.124857,0.041619,faucet,20
11,2019-10-14T13:56:24Z,2019-10-14T13:56:48Z,0.466666667,0.707523,1.516120714,0.166476,0.041619,faucet,20
12,2019-10-14T13:59:28Z,2019-10-14T13:59:44Z,0.333333333,0.707523,2.122569,0.124857,0.124857,faucet,20
13,2019-10-14T14:02:28Z,2019-10-14T14:02:48Z,0.4,0.707523,1.7688075,0.124857,0.041619,faucet,20
14,2019-10-14T14:11:00Z,2019-10-14T14:11:36Z,0.666666667,1.623141,2.4347115,0.208095,0.166476,toilet,20
15,2019-10-14T14:55:44Z,2019-10-14T15:01:24Z,5.733333333,14.816364,2.584249535,0.208095,0.166476,shower,20
16,2019-10-14T15:04:52Z,2019-10-14T15:05:52Z,1.066666667,3.912186,3.667674375,0.291333,0.291333,toilet,20
17,2019-10-14T15:06:16Z,2019-10-14T15:06:36Z,0.4,0.915618,2.289045,0.208095,0.041619,faucet,20
18,2019-10-14T15:10:04Z,2019-10-14T15:12:44Z,2.733333333,7.949229,2.908254512,0.208095,0.208095,clotheswasher,20
19,2019-10-14T15:14:48Z,2019-10-14T15:15:00Z,0.266666667,0.41619,1.5607125,0.124857,0.041619,faucet,20
20,2019-10-14T15:28:32Z,2019-10-14T15:28:44Z,0.266666667,0.41619,1.5607125,0.083238,0.041619,faucet,20
21,2019-10-14T15:31:04Z,2019-10-14T15:31:16Z,0.266666667,0.291333,1.09249875,0.041619,0.041619,faucet,20
22,2019-10-14T15:33:40Z,2019-10-14T15:33:52Z,0.266666667,0.291333,1.09249875,0.041619,0.041619,faucet,20
23,2019-10-14T15:36:12Z,2019-10-14T15:36:24Z,0.266666667,0.291333,1.09249875,0.041619,0.041619,faucet,20
24,2019-10-14T15:38:56Z,2019-10-14T15:39:08Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet,20
25,2019-10-14T15:41:40Z,2019-10-14T15:41:52Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet,20
26,2019-10-14T16:28:40Z,2019-10-14T16:29:16Z,0.666666667,1.456665,2.1849975,0.166476,0.166476,toilet,20
27,2019-10-14T17:49:32Z,2019-10-14T17:50:08Z,0.666666667,1.581522,2.372283,0.249714,0.208095,toilet,20
28,2019-10-14T17:51:00Z,2019-10-14T17:51:08Z,0.2,0.208095,1.040475,0.083238,0.041619,faucet,20
29,2019-10-14T18:18:44Z,2019-10-14T18:21:40Z,3,3.74571,1.24857,0.083238,0.083238,faucet,20
30,2019-10-14T18:48:08Z,2019-10-14T18:48:20Z,0.266666667,0.291333,1.09249875,0.041619,0.041619,faucet,20
31,2019-10-14T18:49:40Z,2019-10-14T18:51:00Z,1.4,5.743422,4.102444286,0.291333,0.291333,clotheswasher,20
32,2019-10-14T18:51:16Z,2019-10-14T18:51:40Z,0.466666667,0.957237,2.051222143,0.208095,0.041619,faucet,20
33,2019-10-14T18:54:00Z,2019-10-14T18:54:56Z,1,2.08095,2.08095,0.124857,0.124857,toilet,20
34,2019-10-14T18:55:04Z,2019-10-14T18:57:16Z,2.266666667,6.534183,2.882727794,0.208095,0.208095,clotheswasher,20
35,2019-10-14T18:59:16Z,2019-10-14T18:59:36Z,0.4,0.541047,1.3526175,0.124857,0.041619,faucet,20
36,2019-10-14T19:07:24Z,2019-10-14T19:07:40Z,0.333333333,0.499428,1.498284,0.124857,0.041619,faucet,20
37,2019-10-14T19:08:44Z,2019-10-14T19:08:56Z,0.266666667,0.332952,1.24857,0.083238,0.041619,faucet,20
38,2019-10-14T19:09:04Z,2019-10-14T19:09:24Z,0.4,0.41619,1.040475,0.083238,0.041619,faucet,20
39,2019-10-14T19:16:36Z,2019-10-14T19:16:48Z,0.266666667,0.332952,1.24857,0.083238,0.041619,faucet,20
40,2019-10-14T19:17:32Z,2019-10-14T19:18:24Z,0.933333333,2.413902,2.586323571,0.249714,0.166476,toilet,20
41,2019-10-14T19:18:40Z,2019-10-14T19:19:08Z,0.533333333,0.749142,1.40464125,0.124857,0.041619,faucet,20
42,2019-10-14T19:22:40Z,2019-10-14T19:24:28Z,1.866666667,5.243994,2.8092825,0.208095,0.166476,clotheswasher,20
43,2019-10-14T19:33:48Z,2019-10-14T19:33:56Z,0.2,0.291333,1.456665,0.083238,0.083238,faucet,20
44,2019-10-14T19:34:52Z,2019-10-14T19:35:08Z,0.333333333,0.332952,0.998856,0.083238,0.041619,faucet,20
45,2019-10-14T19:35:16Z,2019-10-14T19:35:28Z,0.266666667,0.374571,1.40464125,0.083238,0.041619,faucet,20
46,2019-10-14T20:10:40Z,2019-10-14T20:10:52Z,0.266666667,0.41619,1.5607125,0.083238,0.041619,faucet,20
47,2019-10-14T20:37:16Z,2019-10-14T20:37:24Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet,20
48,2019-10-14T20:54:08Z,2019-10-14T20:55:00Z,0.933333333,1.872855,2.006630357,0.166476,0.083238,toilet,20
49,2019-10-14T21:07:20Z,2019-10-14T21:07:32Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet,20
50,2019-10-14T21:16:48Z,2019-10-14T21:17:08Z,0.4,0.374571,0.9364275,0.083238,0.041619,faucet,20
51,2019-10-14T21:21:40Z,2019-10-14T21:22:36Z,1,1.956093,1.956093,0.166476,0.124857,toilet,20
52,2019-10-14T21:24:28Z,2019-10-14T21:25:04Z,0.666666667,0.541047,0.8115705,0.041619,0.041619,faucet,20
53,2019-10-14T22:09:40Z,2019-10-14T22:09:56Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet,20
54,2019-10-14T22:10:04Z,2019-10-14T22:10:08Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet,20
55,2019-10-14T22:36:48Z,2019-10-14T22:37:48Z,1.066666667,2.164188,2.02892625,0.166476,0.124857,toilet,20
56,2019-10-14T22:42:40Z,2019-10-14T22:43:12Z,0.6,1.831236,3.05206,0.208095,0.208095,toilet,20
57,2019-10-14T22:43:56Z,2019-10-14T22:45:04Z,1.2,1.373427,1.1445225,0.041619,0.041619,faucet,20
58,2019-10-14T23:08:32Z,2019-10-14T23:09:28Z,1,2.039331,2.039331,0.166476,0.124857,toilet,20
59,2019-10-15T01:10:16Z,2019-10-15T01:10:52Z,0.666666667,1.498284,2.247426,0.208095,0.041619,faucet,20
60,2019-10-15T03:38:12Z,2019-10-15T03:39:08Z,1,2.039331,2.039331,0.124857,0.124857,toilet,20
61,2019-10-15T05:08:52Z,2019-10-15T05:09:56Z,1.133333333,2.039331,1.799409706,0.124857,0.124857,toilet,20
62,2019-10-15T05:11:12Z,2019-10-15T05:12:12Z,1.066666667,2.164188,2.02892625,0.166476,0.124857,toilet,20
63,2019-10-15T05:41:20Z,2019-10-15T05:41:36Z,0.333333333,0.291333,0.873999,0.041619,0.041619,faucet,20
64,2019-10-15T05:44:16Z,2019-10-15T05:45:20Z,1.133333333,2.122569,1.872855,0.166476,0.166476,toilet,20
65,2019-10-15T06:13:32Z,2019-10-15T06:18:52Z,5.4,9.863703,1.826611667,0.249714,0.083238,shower,20
66,2019-10-15T06:19:00Z,2019-10-15T06:19:24Z,0.466666667,0.499428,1.070202857,0.083238,0.041619,faucet,20
67,2019-10-15T06:27:56Z,2019-10-15T06:28:16Z,0.4,0.499428,1.24857,0.124857,0.041619,faucet,20
68,2019-10-15T06:33:24Z,2019-10-15T06:33:40Z,0.333333333,0.457809,1.373427,0.083238,0.083238,faucet,20
69,2019-10-15T06:33:56Z,2019-10-15T06:34:20Z,0.466666667,0.499428,1.070202857,0.041619,0.041619,faucet,20
70,2019-10-15T06:38:16Z,2019-10-15T06:38:48Z,0.6,0.707523,1.179205,0.083238,0.041619,faucet,20
71,2019-10-15T06:42:48Z,2019-10-15T06:43:00Z,0.266666667,0.208095,0.78035625,0.041619,0.041619,faucet,20
72,2019-10-15T07:34:48Z,2019-10-15T07:35:16Z,0.533333333,0.707523,1.326605625,0.083238,0.041619,faucet,20
73,2019-10-15T07:38:36Z,2019-10-15T07:39:12Z,0.666666667,1.747998,2.621997,0.208095,0.208095,toilet,20
74,2019-10-15T10:10:32Z,2019-10-15T10:11:28Z,1,1.997712,1.997712,0.166476,0.124857,toilet,20
75,2019-10-15T10:48:56Z,2019-10-15T10:49:48Z,0.933333333,1.290189,1.382345357,0.083238,0.083238,faucet,20
