X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-11-14T12:16:07Z,2019-11-14T12:17:31Z,1.466666667,3.025575,2.062892045,0.127125,0.127125,toilet
1,2019-11-14T13:26:23Z,2019-11-14T13:26:27Z,0.133333333,0.05085,0.381375,0.025425,0.025425,faucet
2,2019-11-14T13:28:35Z,2019-11-14T13:29:23Z,0.866666667,1.601775,1.848201923,0.127125,0.127125,toilet
3,2019-11-14T13:41:31Z,2019-11-14T13:41:51Z,0.4,0.45765,1.144125,0.076275,0.076275,faucet
4,2019-11-14T15:07:47Z,2019-11-14T15:08:31Z,0.8,1.67805,2.0975625,0.15255,0.15255,toilet
5,2019-11-14T15:12:55Z,2019-11-14T15:13:07Z,0.266666667,0.25425,0.9534375,0.076275,0.05085,faucet
6,2019-11-14T15:13:31Z,2019-11-14T15:13:39Z,0.2,0.2034,1.017,0.05085,0.05085,faucet
7,2019-11-14T15:14:15Z,2019-11-14T15:14:31Z,0.333333333,0.330525,0.991575,0.076275,0.05085,faucet
8,2019-11-14T15:44:43Z,2019-11-14T15:44:47Z,0.133333333,0.05085,0.381375,0.025425,0.025425,faucet
9,2019-11-14T15:49:27Z,2019-11-14T15:49:31Z,0.133333333,0.05085,0.381375,0.025425,0.025425,faucet
10,2019-11-14T15:49:43Z,2019-11-14T15:49:47Z,0.133333333,0.076275,0.5720625,0.025425,0.025425,faucet
11,2019-11-14T16:11:19Z,2019-11-14T16:11:31Z,0.266666667,0.228825,0.85809375,0.05085,0.025425,faucet
12,2019-11-14T16:13:31Z,2019-11-14T16:13:47Z,0.333333333,0.2034,0.6102,0.05085,0.025425,faucet
13,2019-11-14T16:17:31Z,2019-11-14T16:17:35Z,0.133333333,0.127125,0.9534375,0.05085,0.025425,faucet
14,2019-11-14T16:37:59Z,2019-11-14T16:38:47Z,0.866666667,1.652625,1.906875,0.15255,0.127125,toilet
