X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-10-09T18:06:38Z,2019-10-09T18:17:46Z,11.2,46.252583,4.129694911,0.295766,0.295766,irrigation
1,2019-10-09T19:00:50Z,2019-10-09T19:01:06Z,0.333333333,0.043495,0.130485,0.008699,0.008699,faucet
2,2019-10-09T19:01:14Z,2019-10-09T19:01:22Z,0.2,0.026097,0.130485,0.008699,0.008699,faucet
3,2019-10-09T19:08:34Z,2019-10-09T19:09:42Z,1.2,0.556736,0.463946667,0.052194,0.008699,faucet
4,2019-10-09T19:27:38Z,2019-10-09T19:28:42Z,1.133333333,1.226559,1.082257941,0.113087,0.113087,faucet
5,2019-10-09T19:28:50Z,2019-10-09T19:28:54Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
6,2019-10-10T06:59:46Z,2019-10-10T07:00:54Z,1.2,1.113472,0.927893333,0.113087,0.008699,faucet
7,2019-10-10T09:30:58Z,2019-10-10T09:37:54Z,7,10.064743,1.437820429,0.104388,0.095689,faucet
8,2019-10-10T09:38:26Z,2019-10-10T09:39:38Z,1.266666667,0.730716,0.576881053,0.052194,0.052194,faucet
9,2019-10-10T17:57:14Z,2019-10-10T17:58:18Z,1.133333333,0.217475,0.191889706,0.008699,0.008699,faucet
10,2019-10-10T18:01:10Z,2019-10-10T18:13:02Z,11.93333333,22.104159,1.852303827,0.130485,0.130485,shower
11,2019-10-10T18:13:26Z,2019-10-10T18:14:10Z,0.8,0.321863,0.40232875,0.060893,0.008699,faucet
12,2019-10-10T18:23:42Z,2019-10-10T18:23:58Z,0.333333333,0.060893,0.182679,0.008699,0.008699,faucet
13,2019-10-10T18:32:10Z,2019-10-10T18:33:06Z,1,0.730716,0.730716,0.104388,0.008699,faucet
14,2019-10-10T18:33:14Z,2019-10-10T18:33:18Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
15,2019-10-10T18:34:58Z,2019-10-10T18:35:58Z,1.066666667,1.252656,1.174365,0.121786,0.113087,faucet
16,2019-10-10T18:36:06Z,2019-10-10T18:36:14Z,0.2,0.026097,0.130485,0.008699,0.008699,faucet
17,2019-10-10T18:37:30Z,2019-10-10T18:45:54Z,8.466666667,15.423327,1.821652795,0.139184,0.130485,shower
18,2019-10-10T18:46:02Z,2019-10-10T18:46:06Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
19,2019-10-10T19:30:58Z,2019-10-10T19:32:50Z,1.933333333,2.6097,1.349844828,0.121786,0.121786,toilet
20,2019-10-10T19:32:58Z,2019-10-10T19:33:02Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
21,2019-10-10T19:41:18Z,2019-10-10T19:53:58Z,12.73333333,23.504698,1.845918691,0.130485,0.121786,shower
22,2019-10-10T20:06:42Z,2019-10-10T20:07:06Z,0.466666667,0.295766,0.633784286,0.060893,0.017398,faucet
23,2019-10-10T20:07:14Z,2019-10-10T20:07:18Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
24,2019-10-10T20:07:26Z,2019-10-10T20:07:30Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
25,2019-10-10T20:09:26Z,2019-10-10T20:22:18Z,12.93333333,23.469902,1.814683144,0.130485,0.121786,shower
26,2019-10-10T21:14:18Z,2019-10-10T21:26:50Z,12.6,22.930564,1.819886032,0.130485,0.121786,shower
27,2019-10-10T21:35:58Z,2019-10-10T21:36:26Z,0.533333333,0.139184,0.26097,0.026097,0.008699,faucet
28,2019-10-10T21:39:18Z,2019-10-10T21:39:54Z,0.666666667,0.452348,0.678522,0.078291,0.017398,faucet
29,2019-10-10T21:40:02Z,2019-10-10T21:40:06Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
30,2019-10-10T21:40:14Z,2019-10-10T21:40:18Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
31,2019-10-10T21:42:22Z,2019-10-10T21:54:50Z,12.53333333,22.591303,1.80249758,0.130485,0.121786,shower
32,2019-10-10T22:36:38Z,2019-10-10T22:36:42Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
33,2019-10-10T22:48:58Z,2019-10-10T22:49:26Z,0.533333333,0.382756,0.7176675,0.069592,0.017398,faucet
34,2019-10-10T22:49:34Z,2019-10-10T22:49:42Z,0.2,0.026097,0.130485,0.008699,0.008699,faucet
35,2019-10-10T22:51:50Z,2019-10-10T23:04:10Z,12.4,22.808778,1.839417581,0.130485,0.121786,shower
36,2019-10-10T23:04:18Z,2019-10-10T23:04:26Z,0.2,0.026097,0.130485,0.008699,0.008699,faucet
37,2019-10-11T07:49:02Z,2019-10-11T08:07:38Z,18.66666667,52.254893,2.799369268,0.287067,0.243572,irrigation
38,2019-10-11T08:07:46Z,2019-10-11T08:07:50Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
39,2019-10-11T08:10:06Z,2019-10-11T08:11:10Z,1.133333333,0.60893,0.537291176,0.052194,0.008699,faucet
40,2019-10-11T08:11:18Z,2019-10-11T08:11:22Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
41,2019-10-11T08:19:26Z,2019-10-11T08:20:02Z,0.666666667,0.304465,0.4566975,0.060893,0.008699,faucet
42,2019-10-11T08:22:10Z,2019-10-11T08:34:54Z,12.8,23.417708,1.829508438,0.130485,0.130485,shower
