X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-11-08T10:32:33Z,2019-11-08T10:32:41Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
1,2019-11-08T10:32:53Z,2019-11-08T10:33:01Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet
2,2019-11-08T10:33:29Z,2019-11-08T10:33:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
3,2019-11-08T10:33:41Z,2019-11-08T10:33:49Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
4,2019-11-08T10:33:57Z,2019-11-08T10:34:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
5,2019-11-08T10:34:09Z,2019-11-08T10:34:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
6,2019-11-08T10:34:21Z,2019-11-08T10:34:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
7,2019-11-08T10:34:33Z,2019-11-08T10:34:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
8,2019-11-08T10:39:53Z,2019-11-08T10:39:57Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
9,2019-11-08T10:40:45Z,2019-11-08T10:40:49Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
10,2019-11-08T10:40:57Z,2019-11-08T10:41:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
11,2019-11-08T10:41:09Z,2019-11-08T10:41:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
12,2019-11-08T10:41:29Z,2019-11-08T10:41:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
13,2019-11-08T10:41:41Z,2019-11-08T10:41:45Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
14,2019-11-08T10:51:29Z,2019-11-08T10:51:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
15,2019-11-08T10:51:49Z,2019-11-08T10:51:53Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
16,2019-11-08T10:52:01Z,2019-11-08T10:52:05Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
17,2019-11-08T10:52:13Z,2019-11-08T10:52:57Z,0.8,2.455521,3.06940125,0.249714,0.249714,toilet
18,2019-11-08T11:32:17Z,2019-11-08T11:32:21Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
19,2019-11-08T11:32:29Z,2019-11-08T11:32:37Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
20,2019-11-08T11:32:45Z,2019-11-08T11:32:49Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
21,2019-11-08T11:32:57Z,2019-11-08T11:33:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
22,2019-11-08T11:33:09Z,2019-11-08T11:33:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
23,2019-11-08T11:33:21Z,2019-11-08T11:33:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
24,2019-11-08T11:42:41Z,2019-11-08T11:42:49Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
25,2019-11-08T11:42:57Z,2019-11-08T11:43:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
26,2019-11-08T11:43:09Z,2019-11-08T11:43:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
27,2019-11-08T11:43:21Z,2019-11-08T11:43:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
28,2019-11-08T11:43:33Z,2019-11-08T11:43:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
29,2019-11-08T11:43:53Z,2019-11-08T11:43:57Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
30,2019-11-08T11:53:13Z,2019-11-08T11:53:17Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
31,2019-11-08T11:53:25Z,2019-11-08T11:53:29Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
32,2019-11-08T11:53:45Z,2019-11-08T11:53:49Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
33,2019-11-08T11:53:57Z,2019-11-08T11:54:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
34,2019-11-08T11:54:09Z,2019-11-08T11:54:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
35,2019-11-08T12:39:13Z,2019-11-08T12:39:57Z,0.8,2.247426,2.8092825,0.208095,0.208095,toilet
36,2019-11-08T12:41:57Z,2019-11-08T12:44:13Z,2.333333333,3.537615,1.516120714,0.083238,0.083238,toilet
37,2019-11-08T13:51:13Z,2019-11-08T13:51:17Z,0.133333333,0.124857,0.9364275,0.083238,0.041619,faucet
38,2019-11-08T13:53:01Z,2019-11-08T13:53:45Z,0.8,2.164188,2.705235,0.208095,0.208095,toilet
39,2019-11-08T13:56:41Z,2019-11-08T13:57:17Z,0.666666667,2.205807,3.3087105,0.208095,0.208095,toilet
40,2019-11-08T14:39:37Z,2019-11-08T14:40:17Z,0.733333333,2.122569,2.894412273,0.249714,0.208095,toilet
41,2019-11-08T15:07:13Z,2019-11-08T15:07:53Z,0.733333333,2.247426,3.064671818,0.208095,0.208095,toilet
42,2019-11-08T16:22:13Z,2019-11-08T16:22:17Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
43,2019-11-08T16:33:29Z,2019-11-08T16:33:33Z,0.133333333,0.124857,0.9364275,0.083238,0.041619,faucet
44,2019-11-08T16:33:41Z,2019-11-08T16:33:49Z,0.2,0.166476,0.83238,0.083238,0.041619,faucet
45,2019-11-08T16:48:37Z,2019-11-08T16:49:21Z,0.8,2.205807,2.75725875,0.208095,0.208095,toilet
46,2019-11-08T17:42:45Z,2019-11-08T17:42:49Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet
47,2019-11-08T17:44:25Z,2019-11-08T17:44:33Z,0.2,0.166476,0.83238,0.041619,0.041619,faucet
48,2019-11-08T18:06:09Z,2019-11-08T18:06:49Z,0.733333333,2.205807,3.007918636,0.249714,0.249714,toilet
49,2019-11-08T18:08:41Z,2019-11-08T18:08:45Z,0.133333333,0.291333,2.1849975,0.083238,0.041619,faucet
50,2019-11-08T18:25:13Z,2019-11-08T18:25:49Z,0.666666667,2.08095,3.121425,0.208095,0.208095,toilet
51,2019-11-08T19:05:53Z,2019-11-08T19:06:33Z,0.733333333,2.08095,2.837659091,0.208095,0.208095,toilet
52,2019-11-08T20:21:25Z,2019-11-08T20:21:29Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
53,2019-11-08T21:21:33Z,2019-11-08T21:21:41Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
54,2019-11-08T21:22:21Z,2019-11-08T21:22:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
55,2019-11-08T21:27:29Z,2019-11-08T21:28:05Z,0.666666667,2.122569,3.1838535,0.249714,0.249714,toilet
56,2019-11-08T21:28:29Z,2019-11-08T21:29:05Z,0.666666667,2.08095,3.121425,0.208095,0.208095,toilet
57,2019-11-08T21:29:57Z,2019-11-08T21:30:33Z,0.666666667,2.039331,3.0589965,0.208095,0.208095,toilet
58,2019-11-08T22:32:45Z,2019-11-08T22:33:25Z,0.733333333,2.205807,3.007918636,0.208095,0.208095,toilet
59,2019-11-08T23:13:45Z,2019-11-08T23:14:25Z,0.733333333,2.164188,2.951165455,0.208095,0.208095,toilet
60,2019-11-08T23:36:09Z,2019-11-08T23:36:49Z,0.733333333,2.164188,2.951165455,0.249714,0.208095,toilet
61,2019-11-08T23:42:53Z,2019-11-08T23:43:37Z,0.8,2.205807,2.75725875,0.249714,0.208095,toilet
62,2019-11-09T00:57:01Z,2019-11-09T00:57:49Z,0.866666667,2.247426,2.593183846,0.249714,0.208095,toilet
