X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-05-02T13:26:32Z,2019-05-02T13:27:20Z,0.866666667,1.417937,1.636081154,0.113087,0.113087,toilet
1,2019-05-02T14:16:48Z,2019-05-02T14:16:52Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet
2,2019-05-02T14:17:20Z,2019-05-02T14:17:28Z,0.2,0.113087,0.565435,0.034796,0.017398,faucet
3,2019-05-02T15:08:12Z,2019-05-02T15:09:00Z,0.866666667,1.557121,1.796678077,0.139184,0.113087,toilet
4,2019-05-02T16:34:56Z,2019-05-02T16:35:00Z,0.133333333,0.08699,0.652425,0.034796,0.017398,faucet
5,2019-05-02T16:37:48Z,2019-05-02T16:37:56Z,0.2,0.113087,0.565435,0.034796,0.008699,faucet
6,2019-05-02T16:43:44Z,2019-05-02T16:44:08Z,0.466666667,0.426251,0.913395,0.060893,0.060893,faucet
7,2019-05-02T16:46:20Z,2019-05-02T16:46:24Z,0.133333333,0.113087,0.8481525,0.034796,0.017398,faucet
8,2019-05-02T16:48:08Z,2019-05-02T16:48:28Z,0.4,0.321863,0.8046575,0.060893,0.052194,faucet
9,2019-05-02T17:20:00Z,2019-05-02T17:20:08Z,0.2,0.069592,0.34796,0.017398,0.017398,faucet
10,2019-05-02T17:22:24Z,2019-05-02T17:23:12Z,0.866666667,1.400539,1.616006538,0.113087,0.113087,toilet
11,2019-05-02T17:49:44Z,2019-05-02T17:49:48Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet
12,2019-05-02T18:17:04Z,2019-05-02T18:18:28Z,1.466666667,1.365743,0.931188409,0.060893,0.060893,faucet
13,2019-05-02T18:20:36Z,2019-05-02T18:22:04Z,1.533333333,3.366513,2.195551957,0.182679,0.147883,shower
14,2019-05-02T18:23:48Z,2019-05-02T18:24:16Z,0.533333333,0.374057,0.701356875,0.043495,0.043495,faucet
15,2019-05-02T18:42:44Z,2019-05-02T18:43:32Z,0.866666667,1.374442,1.585894615,0.104388,0.104388,toilet
16,2019-05-02T19:07:28Z,2019-05-02T19:07:52Z,0.466666667,0.382756,0.820191429,0.060893,0.052194,faucet
17,2019-05-02T19:18:20Z,2019-05-02T19:18:24Z,0.133333333,0.026097,0.1957275,0.017398,0.008699,faucet
18,2019-05-02T19:19:24Z,2019-05-02T19:19:28Z,0.133333333,0.017398,0.130485,0.008699,0.008699,faucet
19,2019-05-02T19:23:20Z,2019-05-02T19:24:08Z,0.866666667,1.635412,1.887013846,0.139184,0.113087,toilet
20,2019-05-02T19:32:16Z,2019-05-02T19:32:24Z,0.2,0.130485,0.652425,0.034796,0.034796,faucet
