X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-10-15T15:09:41Z,2019-10-15T15:09:57Z,0.333333333,0.749142,2.247426,0.166476,0.124857,toilet
1,2019-10-15T15:20:01Z,2019-10-15T15:20:17Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet
2,2019-10-15T15:27:21Z,2019-10-15T15:27:29Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
3,2019-10-15T15:27:57Z,2019-10-15T15:28:01Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
4,2019-10-15T15:28:09Z,2019-10-15T15:28:21Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet
5,2019-10-15T15:28:37Z,2019-10-15T15:28:41Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet
6,2019-10-15T15:28:57Z,2019-10-15T15:30:29Z,1.6,3.038187,1.898866875,0.166476,0.124857,toilet
7,2019-10-15T15:30:45Z,2019-10-15T15:31:09Z,0.466666667,0.457809,0.981019286,0.041619,0.041619,faucet
8,2019-10-15T15:36:41Z,2019-10-15T15:36:57Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet
9,2019-10-15T15:49:41Z,2019-10-15T15:52:17Z,2.666666667,5.41047,2.02892625,0.166476,0.083238,shower
10,2019-10-15T15:57:13Z,2019-10-15T15:57:25Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet
11,2019-10-15T15:58:57Z,2019-10-15T15:59:25Z,0.533333333,0.374571,0.702320625,0.041619,0.041619,faucet
12,2019-10-15T15:59:33Z,2019-10-15T15:59:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
13,2019-10-15T16:04:53Z,2019-10-15T16:06:57Z,2.133333333,3.163044,1.482676875,0.083238,0.083238,toilet
14,2019-10-15T16:25:53Z,2019-10-15T16:27:33Z,1.733333333,2.746854,1.584723462,0.083238,0.083238,toilet
15,2019-10-15T16:59:49Z,2019-10-15T17:00:05Z,0.333333333,0.208095,0.624285,0.041619,0.041619,faucet
16,2019-10-15T17:38:17Z,2019-10-15T17:39:25Z,1.2,1.706379,1.4219825,0.083238,0.083238,toilet
17,2019-10-15T17:46:49Z,2019-10-15T17:54:33Z,7.8,12.4857,1.600730769,0.083238,0.083238,shower
18,2019-10-15T20:02:41Z,2019-10-15T20:04:21Z,1.733333333,2.830092,1.632745385,0.083238,0.083238,toilet
19,2019-10-15T20:16:25Z,2019-10-15T20:16:57Z,0.6,0.749142,1.24857,0.083238,0.083238,faucet
20,2019-10-15T20:17:05Z,2019-10-15T20:17:09Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
21,2019-10-15T21:23:29Z,2019-10-15T21:24:45Z,1.333333333,1.914474,1.4358555,0.083238,0.083238,toilet
22,2019-10-15T21:49:57Z,2019-10-15T21:51:25Z,1.533333333,2.49714,1.628569565,0.124857,0.083238,toilet
23,2019-10-16T05:48:53Z,2019-10-16T05:49:01Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
24,2019-10-16T06:30:53Z,2019-10-16T06:31:29Z,0.666666667,0.541047,0.8115705,0.041619,0.041619,faucet
25,2019-10-16T06:31:45Z,2019-10-16T06:31:57Z,0.266666667,0.208095,0.78035625,0.083238,0.041619,faucet
26,2019-10-16T06:32:45Z,2019-10-16T06:34:29Z,1.8,3.079806,1.711003333,0.124857,0.124857,toilet
27,2019-10-16T06:34:37Z,2019-10-16T06:34:41Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
28,2019-10-16T08:56:25Z,2019-10-16T08:57:37Z,1.266666667,1.997712,1.577141053,0.124857,0.083238,toilet
29,2019-10-16T09:18:01Z,2019-10-16T09:24:29Z,6.533333333,10.279893,1.57345301,0.083238,0.083238,shower
30,2019-10-16T10:13:49Z,2019-10-16T10:15:09Z,1.4,2.039331,1.456665,0.083238,0.083238,toilet
31,2019-10-16T10:15:17Z,2019-10-16T10:15:21Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
32,2019-10-16T14:07:29Z,2019-10-16T14:09:09Z,1.733333333,2.996568,1.728789231,0.124857,0.083238,toilet
33,2019-10-16T15:04:37Z,2019-10-16T15:06:17Z,1.733333333,2.871711,1.656756346,0.124857,0.124857,toilet
34,2019-10-16T15:49:17Z,2019-10-16T15:50:53Z,1.666666667,2.705235,1.623141,0.083238,0.083238,toilet
35,2019-10-16T16:54:21Z,2019-10-16T16:54:37Z,0.333333333,0.208095,0.624285,0.041619,0.041619,faucet
36,2019-10-16T16:55:57Z,2019-10-16T16:56:09Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet
37,2019-10-16T17:11:33Z,2019-10-16T17:13:13Z,1.733333333,2.538759,1.464668654,0.083238,0.083238,toilet
38,2019-10-16T17:22:09Z,2019-10-16T17:23:17Z,1.2,1.623141,1.3526175,0.083238,0.083238,toilet
39,2019-10-16T19:28:37Z,2019-10-16T19:28:41Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
40,2019-10-16T19:28:49Z,2019-10-16T19:29:09Z,0.4,0.249714,0.624285,0.041619,0.041619,faucet
41,2019-10-16T19:29:17Z,2019-10-16T19:29:49Z,0.6,0.374571,0.624285,0.041619,0.041619,faucet
42,2019-10-16T19:29:57Z,2019-10-16T19:30:41Z,0.8,0.499428,0.624285,0.041619,0.041619,faucet
43,2019-10-16T19:30:49Z,2019-10-16T19:32:13Z,1.466666667,0.915618,0.624285,0.041619,0.041619,faucet
44,2019-10-16T19:32:21Z,2019-10-16T19:32:33Z,0.266666667,0.208095,0.78035625,0.041619,0.041619,faucet
45,2019-10-16T19:32:41Z,2019-10-16T19:33:05Z,0.466666667,0.291333,0.624285,0.041619,0.041619,faucet
46,2019-10-16T19:33:17Z,2019-10-16T20:21:21Z,48.13333333,52.980987,1.100713026,0.083238,0.041619,faucet
47,2019-10-16T20:22:09Z,2019-10-16T20:23:45Z,1.666666667,1.415046,0.8490276,0.041619,0.041619,faucet
48,2019-10-16T20:24:13Z,2019-10-16T20:25:01Z,0.866666667,1.040475,1.200548077,0.083238,0.041619,faucet
49,2019-10-16T20:25:33Z,2019-10-16T20:25:41Z,0.2,0.249714,1.24857,0.083238,0.041619,faucet
50,2019-10-16T20:32:21Z,2019-10-16T20:33:21Z,1.066666667,0.83238,0.78035625,0.041619,0.041619,faucet
51,2019-10-16T20:40:05Z,2019-10-16T20:41:01Z,1,0.957237,0.957237,0.083238,0.041619,faucet
52,2019-10-16T20:41:09Z,2019-10-16T20:41:13Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
53,2019-10-16T20:41:33Z,2019-10-16T20:41:37Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
54,2019-10-16T20:52:33Z,2019-10-16T20:54:29Z,2,4.411614,2.205807,0.208095,0.166476,toilet
55,2019-10-16T22:00:13Z,2019-10-16T22:00:41Z,0.533333333,0.707523,1.326605625,0.083238,0.041619,faucet
56,2019-10-17T06:54:45Z,2019-10-17T06:54:57Z,0.266666667,0.208095,0.78035625,0.041619,0.041619,faucet
57,2019-10-17T07:23:49Z,2019-10-17T07:25:05Z,1.333333333,1.789617,1.34221275,0.083238,0.083238,toilet
58,2019-10-17T08:08:45Z,2019-10-17T08:09:13Z,0.533333333,0.332952,0.624285,0.041619,0.041619,faucet
59,2019-10-17T08:10:29Z,2019-10-17T08:24:57Z,14.53333333,23.556354,1.620850046,0.083238,0.083238,shower
60,2019-10-17T08:25:49Z,2019-10-17T08:27:29Z,1.733333333,2.996568,1.728789231,0.166476,0.124857,toilet
61,2019-10-17T10:38:21Z,2019-10-17T10:38:53Z,0.6,0.457809,0.763015,0.041619,0.041619,faucet
62,2019-10-17T10:49:45Z,2019-10-17T10:51:25Z,1.733333333,2.830092,1.632745385,0.124857,0.083238,toilet
63,2019-10-17T11:26:13Z,2019-10-17T11:40:09Z,14,25.678923,1.834208786,0.124857,0.124857,shower
64,2019-10-17T13:53:29Z,2019-10-17T13:54:45Z,1.333333333,1.956093,1.46706975,0.083238,0.083238,toilet
65,2019-10-17T14:25:41Z,2019-10-17T14:27:17Z,1.666666667,2.830092,1.6980552,0.083238,0.083238,toilet
66,2019-10-17T14:27:25Z,2019-10-17T14:27:29Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
67,2019-10-17T14:30:01Z,2019-10-17T14:30:57Z,1,1.539903,1.539903,0.083238,0.083238,toilet
68,2019-10-17T14:39:41Z,2019-10-17T14:40:33Z,0.933333333,1.040475,1.114794643,0.083238,0.041619,faucet
69,2019-10-17T15:16:21Z,2019-10-17T15:16:25Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
70,2019-10-17T16:32:05Z,2019-10-17T16:32:45Z,0.733333333,0.915618,1.24857,0.083238,0.041619,faucet
71,2019-10-17T16:37:53Z,2019-10-17T16:47:29Z,9.666666667,15.690363,1.623141,0.083238,0.083238,shower
72,2019-10-17T16:48:57Z,2019-10-17T16:49:05Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
73,2019-10-17T16:55:05Z,2019-10-17T16:55:57Z,0.933333333,1.831236,1.962038571,0.166476,0.166476,toilet
74,2019-10-17T16:56:05Z,2019-10-17T16:56:09Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
75,2019-10-17T17:11:17Z,2019-10-17T17:12:49Z,1.6,2.455521,1.534700625,0.083238,0.083238,toilet
76,2019-10-17T17:22:49Z,2019-10-17T17:30:05Z,7.333333333,12.985128,1.770699273,0.083238,0.083238,shower
77,2019-10-17T20:47:09Z,2019-10-17T20:53:57Z,6.866666667,11.819796,1.721329515,0.083238,0.083238,shower
78,2019-10-17T20:54:05Z,2019-10-17T20:54:09Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
79,2019-10-17T21:29:37Z,2019-10-17T21:30:09Z,0.6,0.707523,1.179205,0.083238,0.041619,faucet
80,2019-10-17T22:35:13Z,2019-10-17T22:36:21Z,1.2,1.706379,1.4219825,0.083238,0.083238,toilet
81,2019-10-17T22:36:29Z,2019-10-17T22:36:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
82,2019-10-17T22:41:05Z,2019-10-17T22:43:01Z,2,1.914474,0.957237,0.041619,0.041619,faucet
83,2019-10-17T22:46:49Z,2019-10-17T22:48:21Z,1.6,2.413902,1.50868875,0.083238,0.083238,toilet
84,2019-10-18T05:54:09Z,2019-10-18T05:54:29Z,0.4,0.249714,0.624285,0.041619,0.041619,faucet
85,2019-10-18T07:09:37Z,2019-10-18T07:10:49Z,1.266666667,1.831236,1.445712632,0.083238,0.083238,toilet
86,2019-10-18T07:24:45Z,2019-10-18T07:35:09Z,10.46666667,16.605981,1.586558694,0.083238,0.083238,shower
87,2019-10-18T08:25:29Z,2019-10-18T08:33:33Z,8.133333333,12.777033,1.57094668,0.083238,0.083238,shower
88,2019-10-18T08:34:49Z,2019-10-18T08:36:33Z,1.8,1.831236,1.017353333,0.041619,0.041619,faucet
89,2019-10-18T08:38:41Z,2019-10-18T08:38:45Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
90,2019-10-18T08:38:53Z,2019-10-18T08:39:09Z,0.333333333,0.208095,0.624285,0.041619,0.041619,faucet
91,2019-10-18T08:40:17Z,2019-10-18T08:42:13Z,2,3.870567,1.9352835,0.166476,0.124857,shower
92,2019-10-18T09:28:13Z,2019-10-18T09:28:45Z,0.6,0.665904,1.10984,0.083238,0.041619,faucet
93,2019-10-18T15:02:13Z,2019-10-18T15:02:17Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
94,2019-10-18T15:48:25Z,2019-10-18T15:49:53Z,1.533333333,2.372283,1.547141087,0.083238,0.083238,toilet
95,2019-10-18T15:50:01Z,2019-10-18T15:50:05Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
96,2019-10-18T16:57:45Z,2019-10-18T16:59:21Z,1.666666667,3.038187,1.8229122,0.124857,0.124857,toilet
97,2019-10-18T16:59:29Z,2019-10-18T16:59:33Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
98,2019-10-18T18:25:45Z,2019-10-18T18:26:13Z,0.533333333,0.665904,1.24857,0.083238,0.041619,faucet
99,2019-10-19T09:13:53Z,2019-10-19T09:14:29Z,0.666666667,0.749142,1.123713,0.083238,0.041619,faucet
100,2019-10-19T09:18:05Z,2019-10-19T09:24:45Z,6.733333333,19.644168,2.917450693,0.166476,0.166476,clotheswasher
