X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-07-11T13:04:39Z,2019-07-11T13:05:47Z,1.2,3.950324,3.291936667,0.232372,0.232372,toilet
1,2019-07-11T13:27:39Z,2019-07-11T13:27:51Z,0.266666667,0.232372,0.871395,0.066392,0.033196,faucet
2,2019-07-11T13:58:19Z,2019-07-11T13:58:23Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet
3,2019-07-11T13:58:31Z,2019-07-11T13:58:39Z,0.2,0.132784,0.66392,0.033196,0.033196,faucet
4,2019-07-11T14:02:55Z,2019-07-11T14:02:59Z,0.133333333,0.199176,1.49382,0.066392,0.033196,faucet
5,2019-07-11T14:20:03Z,2019-07-11T14:20:07Z,0.133333333,0.132784,0.99588,0.033196,0.033196,faucet
6,2019-07-11T14:33:47Z,2019-07-11T14:33:51Z,0.133333333,0.132784,0.99588,0.099588,0.033196,faucet
7,2019-07-11T14:34:27Z,2019-07-11T14:35:51Z,1.466666667,2.091348,1.425919091,0.099588,0.066392,faucet
8,2019-07-11T14:36:51Z,2019-07-11T14:36:55Z,0.133333333,0.132784,0.99588,0.033196,0.033196,faucet
9,2019-07-11T16:22:03Z,2019-07-11T16:22:23Z,0.4,1.195056,2.98764,0.232372,0.132784,toilet
10,2019-07-11T16:45:39Z,2019-07-11T16:46:51Z,1.266666667,4.31548,3.406957895,0.265568,0.199176,toilet
11,2019-07-11T17:58:07Z,2019-07-11T17:58:51Z,0.8,1.228252,1.535315,0.099588,0.099588,faucet
12,2019-07-11T17:59:03Z,2019-07-11T17:59:19Z,0.333333333,0.365156,1.095468,0.066392,0.033196,faucet
13,2019-07-11T18:07:27Z,2019-07-11T18:08:03Z,0.666666667,0.929488,1.394232,0.066392,0.066392,faucet
14,2019-07-11T18:08:27Z,2019-07-11T18:08:35Z,0.2,0.199176,0.99588,0.066392,0.033196,faucet
15,2019-07-11T18:10:47Z,2019-07-11T18:10:55Z,0.2,0.232372,1.16186,0.066392,0.033196,faucet
16,2019-07-11T18:12:31Z,2019-07-11T18:13:31Z,1.066666667,1.560212,1.46269875,0.066392,0.066392,faucet
17,2019-07-11T18:15:15Z,2019-07-11T18:15:35Z,0.4,0.564332,1.41083,0.066392,0.066392,faucet
18,2019-07-11T18:17:07Z,2019-07-11T18:17:15Z,0.2,0.132784,0.66392,0.033196,0.033196,faucet
19,2019-07-11T18:21:55Z,2019-07-11T18:22:03Z,0.2,0.33196,1.6598,0.099588,0.033196,faucet
20,2019-07-11T18:22:15Z,2019-07-11T18:22:31Z,0.333333333,0.464744,1.394232,0.066392,0.066392,faucet
21,2019-07-11T18:22:39Z,2019-07-11T18:22:43Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet
22,2019-07-11T18:22:51Z,2019-07-11T18:22:55Z,0.133333333,0.132784,0.99588,0.099588,0.033196,faucet
23,2019-07-11T18:23:15Z,2019-07-11T18:23:51Z,0.666666667,0.730312,1.095468,0.066392,0.033196,faucet
24,2019-07-11T18:31:43Z,2019-07-11T18:31:51Z,0.2,0.16598,0.8299,0.033196,0.033196,faucet
25,2019-07-11T20:49:47Z,2019-07-11T20:49:55Z,0.2,0.132784,0.66392,0.033196,0.033196,faucet
26,2019-07-11T20:51:31Z,2019-07-11T20:51:43Z,0.266666667,0.298764,1.120365,0.066392,0.033196,faucet
27,2019-07-11T20:59:55Z,2019-07-11T21:00:03Z,0.2,0.199176,0.99588,0.066392,0.033196,faucet
28,2019-07-11T21:55:59Z,2019-07-11T21:56:11Z,0.266666667,0.16598,0.622425,0.033196,0.033196,faucet
29,2019-07-11T22:13:55Z,2019-07-11T22:26:27Z,12.6,17.029548,1.351551429,0.066392,0.066392,irrigation
30,2019-07-11T22:27:15Z,2019-07-11T22:28:31Z,1.333333333,3.98352,2.98764,0.199176,0.199176,toilet
31,2019-07-11T22:29:59Z,2019-07-11T22:30:11Z,0.266666667,0.16598,0.622425,0.033196,0.033196,faucet
32,2019-07-11T22:31:51Z,2019-07-11T22:31:59Z,0.2,0.132784,0.66392,0.033196,0.033196,faucet
33,2019-07-11T22:35:43Z,2019-07-11T22:36:55Z,1.266666667,1.858976,1.467612632,0.099588,0.099588,toilet
34,2019-07-11T22:37:03Z,2019-07-11T22:38:23Z,1.4,2.124544,1.517531429,0.099588,0.099588,toilet
35,2019-07-11T23:16:39Z,2019-07-11T23:17:47Z,1.2,4.182696,3.48558,0.232372,0.232372,toilet
36,2019-07-11T23:50:47Z,2019-07-11T23:51:07Z,0.4,1.195056,2.98764,0.199176,0.132784,toilet
37,2019-07-12T00:52:03Z,2019-07-12T00:53:07Z,1.133333333,4.116304,3.632032941,0.265568,0.232372,toilet
