X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-06-03T18:37:40Z,2019-06-03T18:39:08Z,1.533333333,1.99176,1.298973913,0.099588,0.099588,toilet
1,2019-06-03T21:24:40Z,2019-06-03T21:27:16Z,2.666666667,5.31136,1.99176,0.16598,0.16598,shower
2,2019-06-03T21:38:04Z,2019-06-03T21:39:40Z,1.666666667,2.290524,1.3743144,0.099588,0.099588,toilet
3,2019-06-03T21:40:48Z,2019-06-03T21:40:52Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet
4,2019-06-03T21:43:16Z,2019-06-03T21:45:40Z,2.466666667,4.81342,1.951386486,0.16598,0.16598,shower
5,2019-06-03T21:50:40Z,2019-06-03T21:53:24Z,2.8,4.713832,1.683511429,0.132784,0.099588,toilet
6,2019-06-03T22:19:56Z,2019-06-03T22:20:56Z,1.066666667,1.858976,1.74279,0.199176,0.033196,faucet
7,2019-06-04T00:05:52Z,2019-06-04T00:07:12Z,1.4,1.726192,1.232994286,0.099588,0.033196,faucet
8,2019-06-04T03:12:52Z,2019-06-04T05:12:52Z,120.0666667,2729.04316,22.72939889,1.925368,1.527016,irrigation
9,2019-06-04T08:35:40Z,2019-06-04T08:36:36Z,1,1.759388,1.759388,0.16598,0.16598,toilet
10,2019-06-04T08:59:08Z,2019-06-04T08:59:12Z,0.133333333,0.132784,0.99588,0.033196,0.033196,faucet
11,2019-06-04T09:00:32Z,2019-06-04T09:00:36Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet
12,2019-06-04T10:45:28Z,2019-06-04T10:46:40Z,1.266666667,1.692996,1.336575789,0.099588,0.099588,toilet
13,2019-06-04T10:47:08Z,2019-06-04T10:47:16Z,0.2,0.099588,0.49794,0.033196,0.033196,faucet
14,2019-06-04T11:19:52Z,2019-06-04T11:21:00Z,1.2,1.626604,1.355503333,0.099588,0.099588,toilet
