X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-11-08T13:54:07Z,2019-11-08T13:54:27Z,0.4,0.41619,1.040475,0.083238,0.041619,faucet
1,2019-11-08T14:12:27Z,2019-11-08T14:13:03Z,0.666666667,0.873999,1.3109985,0.083238,0.083238,faucet
2,2019-11-08T14:14:11Z,2019-11-08T14:14:19Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
3,2019-11-08T14:17:03Z,2019-11-08T14:17:15Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet
4,2019-11-08T14:18:07Z,2019-11-08T14:18:11Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
5,2019-11-08T14:18:39Z,2019-11-08T14:18:47Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet
6,2019-11-08T14:20:23Z,2019-11-08T14:20:35Z,0.266666667,0.208095,0.78035625,0.041619,0.041619,faucet
7,2019-11-08T14:21:43Z,2019-11-08T14:21:55Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet
8,2019-11-08T14:26:19Z,2019-11-08T14:26:27Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
9,2019-11-08T14:27:27Z,2019-11-08T14:28:31Z,1.133333333,2.871711,2.533862647,0.291333,0.166476,toilet
10,2019-11-08T14:28:43Z,2019-11-08T14:28:51Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
11,2019-11-08T14:41:27Z,2019-11-08T14:42:19Z,0.933333333,1.914474,2.051222143,0.124857,0.124857,toilet
12,2019-11-08T14:46:31Z,2019-11-08T14:47:23Z,0.933333333,1.872855,2.006630357,0.124857,0.124857,toilet
13,2019-11-08T14:50:47Z,2019-11-08T14:51:39Z,0.933333333,1.872855,2.006630357,0.124857,0.124857,toilet
14,2019-11-08T14:52:35Z,2019-11-08T14:53:27Z,0.933333333,1.914474,2.051222143,0.124857,0.124857,toilet
15,2019-11-08T14:54:51Z,2019-11-08T14:55:39Z,0.866666667,1.872855,2.160986538,0.124857,0.124857,toilet
16,2019-11-08T14:56:43Z,2019-11-08T14:57:07Z,0.466666667,0.457809,0.981019286,0.041619,0.041619,faucet
17,2019-11-08T15:01:35Z,2019-11-08T15:01:51Z,0.333333333,0.332952,0.998856,0.041619,0.041619,faucet
18,2019-11-08T16:49:11Z,2019-11-08T16:50:15Z,1.133333333,3.204663,2.827643824,0.208095,0.166476,toilet
19,2019-11-08T16:54:27Z,2019-11-08T17:00:27Z,6.066666667,6.534183,1.077063132,0.083238,0.041619,faucet
20,2019-11-08T17:02:31Z,2019-11-08T17:06:47Z,4.333333333,5.202375,1.200548077,0.083238,0.083238,shower
21,2019-11-08T17:07:23Z,2019-11-08T17:07:39Z,0.333333333,0.332952,0.998856,0.041619,0.041619,faucet
22,2019-11-08T17:27:23Z,2019-11-08T17:27:31Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
23,2019-11-08T17:28:55Z,2019-11-08T17:28:59Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
24,2019-11-08T17:31:11Z,2019-11-08T17:32:07Z,1,2.372283,2.372283,0.166476,0.124857,toilet
25,2019-11-08T17:34:03Z,2019-11-08T17:35:07Z,1.133333333,3.079806,2.717475882,0.208095,0.208095,toilet
26,2019-11-08T17:37:43Z,2019-11-08T17:38:11Z,0.533333333,0.582666,1.09249875,0.083238,0.041619,faucet
