X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-10-14T12:54:39Z,2019-10-14T12:55:03Z,0.466666667,0.541047,1.159386429,0.041619,0.041619,faucet
1,2019-10-14T12:57:39Z,2019-10-14T12:59:03Z,1.466666667,1.747998,1.191816818,0.041619,0.041619,faucet
2,2019-10-14T13:01:15Z,2019-10-14T13:01:59Z,0.8,2.247426,2.8092825,0.249714,0.249714,toilet
3,2019-10-14T13:06:43Z,2019-10-14T13:07:11Z,0.533333333,0.624285,1.170534375,0.083238,0.041619,faucet
4,2019-10-14T13:07:23Z,2019-10-14T13:07:31Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
5,2019-10-14T13:18:27Z,2019-10-14T13:18:39Z,0.266666667,0.332952,1.24857,0.083238,0.041619,faucet
6,2019-10-14T13:24:11Z,2019-10-14T13:24:43Z,0.6,0.582666,0.97111,0.041619,0.041619,faucet
7,2019-10-14T13:25:19Z,2019-10-14T13:25:27Z,0.2,0.166476,0.83238,0.041619,0.041619,faucet
8,2019-10-14T13:32:39Z,2019-10-14T13:32:55Z,0.333333333,0.374571,1.123713,0.041619,0.041619,faucet
9,2019-10-14T13:39:55Z,2019-10-14T13:39:59Z,0.133333333,0.208095,1.5607125,0.083238,0.041619,faucet
10,2019-10-14T13:45:39Z,2019-10-14T13:45:47Z,0.2,0.249714,1.24857,0.083238,0.041619,faucet
11,2019-10-14T14:16:55Z,2019-10-14T14:17:31Z,0.666666667,1.331808,1.997712,0.124857,0.124857,toilet
12,2019-10-14T14:21:19Z,2019-10-14T14:21:23Z,0.133333333,0.166476,1.24857,0.083238,0.041619,faucet
13,2019-10-14T14:30:31Z,2019-10-14T14:30:51Z,0.4,0.41619,1.040475,0.041619,0.041619,faucet
14,2019-10-14T14:40:47Z,2019-10-14T14:41:55Z,1.2,1.456665,1.2138875,0.083238,0.041619,faucet
15,2019-10-14T15:30:19Z,2019-10-14T15:31:39Z,1.4,2.830092,2.021494286,0.124857,0.124857,toilet
16,2019-10-14T15:46:27Z,2019-10-14T15:46:31Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
17,2019-10-14T15:58:43Z,2019-10-14T15:59:39Z,1,2.247426,2.247426,0.166476,0.124857,toilet
18,2019-10-14T16:27:03Z,2019-10-14T16:27:23Z,0.4,0.249714,0.624285,0.041619,0.041619,faucet
19,2019-10-14T16:35:03Z,2019-10-14T16:36:07Z,1.133333333,2.247426,1.983022941,0.166476,0.124857,toilet
20,2019-10-14T16:43:47Z,2019-10-14T16:44:23Z,0.666666667,1.581522,2.372283,0.208095,0.208095,toilet
21,2019-10-14T17:32:55Z,2019-10-14T17:33:39Z,0.8,2.122569,2.65321125,0.208095,0.208095,toilet
22,2019-10-14T17:33:59Z,2019-10-14T17:34:03Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
23,2019-10-14T18:07:59Z,2019-10-14T18:08:35Z,0.666666667,0.707523,1.0612845,0.041619,0.041619,faucet
24,2019-10-14T18:37:51Z,2019-10-14T18:38:31Z,0.733333333,2.330664,3.178178182,0.249714,0.249714,clotheswasher
25,2019-10-14T18:48:27Z,2019-10-14T18:48:31Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
26,2019-10-14T18:52:27Z,2019-10-14T18:52:35Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
27,2019-10-14T18:53:15Z,2019-10-14T18:53:27Z,0.266666667,0.291333,1.09249875,0.083238,0.041619,faucet
28,2019-10-14T19:03:23Z,2019-10-14T19:09:43Z,6.4,14.525031,2.269536094,0.124857,0.124857,shower
29,2019-10-14T19:15:39Z,2019-10-14T19:16:35Z,1,1.914474,1.914474,0.124857,0.124857,toilet
30,2019-10-14T19:16:43Z,2019-10-14T19:16:47Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
31,2019-10-14T19:39:43Z,2019-10-14T19:39:51Z,0.2,0.208095,1.040475,0.083238,0.041619,faucet
32,2019-10-14T19:40:39Z,2019-10-14T19:44:11Z,3.6,4.328376,1.202326667,0.083238,0.041619,faucet
33,2019-10-14T19:44:19Z,2019-10-14T19:44:39Z,0.4,0.41619,1.040475,0.041619,0.041619,faucet
34,2019-10-14T19:46:07Z,2019-10-14T19:47:27Z,1.4,2.205807,1.575576429,0.124857,0.041619,faucet
35,2019-10-14T19:52:11Z,2019-10-14T19:52:27Z,0.333333333,0.291333,0.873999,0.041619,0.041619,faucet
36,2019-10-14T19:56:59Z,2019-10-14T19:57:59Z,1.066666667,1.165332,1.09249875,0.041619,0.041619,faucet
37,2019-10-14T20:03:15Z,2019-10-14T20:03:23Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet
38,2019-10-14T20:33:59Z,2019-10-14T20:34:07Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
39,2019-10-14T20:35:51Z,2019-10-14T20:36:11Z,0.4,0.374571,0.9364275,0.041619,0.041619,faucet
40,2019-10-14T20:37:07Z,2019-10-14T20:37:15Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
41,2019-10-14T20:37:35Z,2019-10-14T20:37:43Z,0.2,0.208095,1.040475,0.083238,0.041619,faucet
42,2019-10-14T20:41:39Z,2019-10-14T20:42:39Z,1.066666667,1.789617,1.677765938,0.083238,0.083238,toilet
43,2019-10-14T20:50:51Z,2019-10-14T20:50:55Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet
44,2019-10-14T21:06:59Z,2019-10-14T21:07:11Z,0.266666667,0.41619,1.5607125,0.083238,0.083238,faucet
45,2019-10-14T21:07:31Z,2019-10-14T21:08:31Z,1.066666667,1.165332,1.09249875,0.083238,0.041619,faucet
46,2019-10-14T21:15:43Z,2019-10-14T21:16:03Z,0.4,0.41619,1.040475,0.083238,0.041619,faucet
47,2019-10-14T22:02:15Z,2019-10-14T22:02:55Z,0.733333333,1.415046,1.929608182,0.124857,0.124857,toilet
48,2019-10-14T22:17:11Z,2019-10-14T22:18:11Z,1.066666667,2.49714,2.34106875,0.249714,0.041619,faucet
49,2019-10-15T06:29:35Z,2019-10-15T06:30:11Z,0.666666667,0.665904,0.998856,0.041619,0.041619,faucet
50,2019-10-15T06:33:03Z,2019-10-15T06:33:23Z,0.4,0.499428,1.24857,0.083238,0.041619,faucet
51,2019-10-15T06:37:55Z,2019-10-15T06:37:59Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet
52,2019-10-15T06:39:43Z,2019-10-15T06:39:55Z,0.266666667,0.291333,1.09249875,0.041619,0.041619,faucet
53,2019-10-15T06:47:03Z,2019-10-15T06:47:23Z,0.4,0.499428,1.24857,0.083238,0.041619,faucet
54,2019-10-15T07:07:51Z,2019-10-15T07:08:55Z,1.133333333,3.121425,2.754198529,0.208095,0.208095,toilet
55,2019-10-15T07:10:19Z,2019-10-15T07:11:39Z,1.4,1.581522,1.129658571,0.041619,0.041619,faucet
56,2019-10-15T07:18:35Z,2019-10-15T07:19:19Z,0.8,0.915618,1.1445225,0.041619,0.041619,faucet
57,2019-10-15T07:38:11Z,2019-10-15T07:38:15Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
58,2019-10-15T07:40:15Z,2019-10-15T07:40:23Z,0.2,0.208095,1.040475,0.041619,0.041619,faucet
59,2019-10-15T07:40:43Z,2019-10-15T07:40:55Z,0.266666667,0.208095,0.78035625,0.041619,0.041619,faucet
60,2019-10-15T07:57:47Z,2019-10-15T07:57:55Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
61,2019-10-15T12:20:43Z,2019-10-15T12:21:27Z,0.8,2.164188,2.705235,0.249714,0.249714,toilet
62,2019-10-15T12:34:03Z,2019-10-15T12:43:39Z,9.666666667,19.103121,1.976184931,0.124857,0.124857,shower
63,2019-10-15T12:45:27Z,2019-10-15T12:46:23Z,1,1.789617,1.789617,0.124857,0.124857,toilet
64,2019-10-15T12:53:27Z,2019-10-15T12:53:47Z,0.4,0.582666,1.456665,0.083238,0.083238,faucet
2588,2019-11-06T09:02:11Z,2019-11-06T09:04:19Z,2.2,8.157324,3.707874545,0.291333,0.291333,clotheswasher
66,2019-10-15T12:59:03Z,2019-10-15T12:59:23Z,0.4,0.582666,1.456665,0.124857,0.041619,faucet
67,2019-10-15T13:11:43Z,2019-10-15T13:11:51Z,0.2,0.208095,1.040475,0.083238,0.041619,faucet
68,2019-10-15T13:12:47Z,2019-10-15T13:13:23Z,0.666666667,1.498284,2.247426,0.166476,0.166476,toilet
69,2019-10-15T13:28:11Z,2019-10-15T13:37:51Z,9.733333333,19.852263,2.039616062,0.124857,0.124857,shower
70,2019-10-15T13:38:39Z,2019-10-15T13:38:51Z,0.266666667,0.374571,1.40464125,0.083238,0.041619,faucet
71,2019-10-15T14:01:07Z,2019-10-15T14:02:19Z,1.266666667,3.953805,3.121425,0.249714,0.249714,clotheswasher
72,2019-10-15T14:03:15Z,2019-10-15T14:03:23Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
73,2019-10-15T15:27:47Z,2019-10-15T15:28:51Z,1.133333333,2.289045,2.019745588,0.166476,0.124857,toilet
74,2019-10-15T16:11:23Z,2019-10-15T16:11:31Z,0.2,0.166476,0.83238,0.041619,0.041619,faucet
75,2019-10-15T16:23:27Z,2019-10-15T16:23:39Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet
76,2019-10-15T16:35:15Z,2019-10-15T16:36:19Z,1.133333333,1.872855,1.652519118,0.124857,0.124857,toilet
77,2019-10-15T16:36:59Z,2019-10-15T16:37:03Z,0.133333333,0.208095,1.5607125,0.083238,0.041619,faucet
78,2019-10-15T16:37:11Z,2019-10-15T16:37:15Z,0.133333333,0.124857,0.9364275,0.041619,0.041619,faucet
79,2019-10-15T16:38:03Z,2019-10-15T16:38:43Z,0.733333333,1.331808,1.816101818,0.124857,0.124857,toilet
80,2019-10-15T16:40:35Z,2019-10-15T16:40:43Z,0.2,0.249714,1.24857,0.041619,0.041619,faucet
81,2019-10-15T16:41:43Z,2019-10-15T16:41:51Z,0.2,0.291333,1.456665,0.083238,0.041619,faucet
82,2019-10-15T16:42:31Z,2019-10-15T16:43:07Z,0.666666667,1.206951,1.8104265,0.124857,0.124857,faucet
83,2019-10-15T17:29:07Z,2019-10-15T17:30:07Z,1.066666667,2.039331,1.911872813,0.124857,0.124857,toilet
84,2019-10-15T19:48:27Z,2019-10-15T19:49:03Z,0.666666667,1.373427,2.0601405,0.124857,0.124857,toilet
85,2019-10-15T19:50:03Z,2019-10-15T19:50:07Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
86,2019-10-15T19:59:39Z,2019-10-15T20:01:11Z,1.6,5.868279,3.667674375,0.291333,0.291333,clotheswasher
87,2019-10-15T20:09:39Z,2019-10-15T20:10:47Z,1.2,2.205807,1.8381725,0.124857,0.083238,toilet
88,2019-10-15T20:11:19Z,2019-10-15T20:11:31Z,0.266666667,0.249714,0.9364275,0.041619,0.041619,faucet
89,2019-10-15T20:11:39Z,2019-10-15T20:11:43Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
90,2019-10-15T20:14:55Z,2019-10-15T20:15:31Z,0.666666667,0.998856,1.498284,0.083238,0.083238,faucet
91,2019-10-15T20:30:19Z,2019-10-15T20:31:15Z,1,2.164188,2.164188,0.166476,0.124857,toilet
92,2019-10-15T20:31:23Z,2019-10-15T20:31:27Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
93,2019-10-15T20:45:47Z,2019-10-15T20:46:15Z,0.533333333,0.873999,1.638748125,0.124857,0.083238,faucet
94,2019-10-15T21:03:03Z,2019-10-15T21:03:19Z,0.333333333,0.41619,1.24857,0.083238,0.041619,faucet
95,2019-10-15T21:05:07Z,2019-10-15T21:06:11Z,1.133333333,2.330664,2.056468235,0.166476,0.124857,toilet
96,2019-10-15T21:10:35Z,2019-10-15T21:11:19Z,0.8,2.164188,2.705235,0.249714,0.249714,toilet
97,2019-10-15T21:12:07Z,2019-10-15T21:12:15Z,0.2,0.249714,1.24857,0.083238,0.041619,faucet
98,2019-10-15T21:12:47Z,2019-10-15T21:14:19Z,1.6,1.831236,1.1445225,0.041619,0.041619,faucet
99,2019-10-15T21:31:07Z,2019-10-15T21:31:47Z,0.733333333,1.373427,1.872855,0.124857,0.124857,toilet
100,2019-10-16T02:09:11Z,2019-10-16T02:19:15Z,10.13333333,41.119572,4.0578525,0.249714,0.249714,bathtub
101,2019-10-16T02:19:23Z,2019-10-16T02:19:35Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet
102,2019-10-16T02:19:43Z,2019-10-16T02:19:51Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
103,2019-10-16T02:19:59Z,2019-10-16T02:20:11Z,0.266666667,0.166476,0.624285,0.041619,0.041619,faucet
104,2019-10-16T02:20:19Z,2019-10-16T02:20:27Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
105,2019-10-16T02:20:35Z,2019-10-16T02:20:43Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
106,2019-10-16T02:20:51Z,2019-10-16T02:20:59Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
107,2019-10-16T02:21:07Z,2019-10-16T02:21:15Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
108,2019-10-16T02:21:23Z,2019-10-16T02:21:31Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
109,2019-10-16T02:21:39Z,2019-10-16T02:21:47Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
110,2019-10-16T02:21:55Z,2019-10-16T02:22:03Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
111,2019-10-16T02:22:11Z,2019-10-16T02:22:19Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
112,2019-10-16T02:22:27Z,2019-10-16T02:22:35Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
113,2019-10-16T02:22:43Z,2019-10-16T02:22:47Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
114,2019-10-16T02:22:55Z,2019-10-16T02:23:03Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
115,2019-10-16T02:23:11Z,2019-10-16T02:23:19Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
116,2019-10-16T02:23:27Z,2019-10-16T02:23:35Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
117,2019-10-16T02:23:43Z,2019-10-16T02:23:51Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
118,2019-10-16T02:23:59Z,2019-10-16T02:24:07Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
119,2019-10-16T02:24:15Z,2019-10-16T02:24:23Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
120,2019-10-16T02:24:31Z,2019-10-16T02:24:39Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
121,2019-10-16T02:24:47Z,2019-10-16T02:24:55Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
122,2019-10-16T02:25:03Z,2019-10-16T02:25:11Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
123,2019-10-16T02:25:19Z,2019-10-16T02:25:27Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
124,2019-10-16T02:25:35Z,2019-10-16T02:25:43Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
125,2019-10-16T02:25:51Z,2019-10-16T02:25:55Z,0.133333333,0.083238,0.624285,0.041619,0.041619,faucet
126,2019-10-16T02:26:03Z,2019-10-16T02:26:11Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
127,2019-10-16T02:26:19Z,2019-10-16T02:26:27Z,0.2,0.124857,0.624285,0.041619,0.041619,faucet
