X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2019-08-20T15:42:03Z,2019-08-20T15:42:31Z,0.533333333,0.464744,0.871395,0.066392,0.033196,faucet
1,2019-08-20T15:42:39Z,2019-08-20T15:44:23Z,1.8,5.012596,2.784775556,0.232372,0.232372,toilet
2,2019-08-20T16:31:55Z,2019-08-20T16:33:07Z,1.266666667,3.751148,2.961432632,0.232372,0.232372,toilet
3,2019-08-20T17:01:19Z,2019-08-20T17:01:23Z,0.133333333,0.066392,0.49794,0.033196,0.033196,faucet
4,2019-08-20T17:01:39Z,2019-08-20T17:03:27Z,1.866666667,1.16186,0.622425,0.033196,0.033196,faucet
5,2019-08-20T17:10:07Z,2019-08-20T17:10:39Z,0.6,3.618364,6.030606667,0.597528,0.232372,toilet
6,2019-08-20T17:26:47Z,2019-08-20T17:27:55Z,1.2,3.784344,3.15362,0.232372,0.232372,toilet
7,2019-08-20T18:44:11Z,2019-08-20T18:44:31Z,0.4,0.232372,0.58093,0.033196,0.033196,faucet
8,2019-08-20T20:39:03Z,2019-08-20T20:39:15Z,0.266666667,0.16598,0.622425,0.033196,0.033196,faucet
9,2019-08-20T20:40:27Z,2019-08-20T20:40:31Z,0.133333333,0.099588,0.74691,0.033196,0.033196,faucet
10,2019-08-20T20:41:43Z,2019-08-20T20:41:59Z,0.333333333,0.298764,0.896292,0.066392,0.033196,faucet
11,2019-08-20T20:42:55Z,2019-08-20T20:43:51Z,1,0.896292,0.896292,0.033196,0.033196,faucet
12,2019-08-20T20:48:43Z,2019-08-20T20:49:55Z,1.266666667,3.81754,3.013847368,0.232372,0.232372,toilet
13,2019-08-20T20:50:11Z,2019-08-20T20:52:07Z,2,4.713832,2.356916,0.16598,0.16598,toilet
14,2019-08-21T02:13:11Z,2019-08-21T02:15:03Z,1.933333333,4.547852,2.352337241,0.16598,0.16598,toilet
