X1,StartTime,EndTime,Duration,OriginalVolume,OriginalFlowRate,Peak_Value,Mode_Value,Label
0,2020-08-12T09:19:46Z,2020-08-12T09:19:46Z,0.06666666666666668,0.033196,0.49794,0.033196,0.033196,unclassified
1,2020-08-12T09:19:54Z,2020-08-12T09:21:22Z,1.5333333333333334,3.087228,2.013409565217391,0.16598,0.132784,faucet
4553,2020-08-12T09:21:34Z,2020-08-12T09:21:38Z,0.06666666666666668,0.09958799999999997,1.4938199999999997,0.09958799999999997,0.09958799999999997,faucet
2,2020-08-12T09:24:50Z,2020-08-12T09:25:06Z,0.3333333333333333,1.2946440000000001,3.883932,0.298764,0.199176,toilet
3,2020-08-12T09:29:06Z,2020-08-12T09:29:18Z,0.26666666666666666,0.5311359999999999,1.99176,0.132784,0.06639199999999999,faucet
4,2020-08-12T09:34:54Z,2020-08-12T09:34:58Z,0.13333333333333333,0.16598,1.24485,0.06639199999999999,0.033196,faucet
5,2020-08-12T09:39:06Z,2020-08-12T09:39:10Z,0.13333333333333333,0.199176,1.4938199999999997,0.06639199999999999,0.033196,faucet
4554,2020-08-12T09:41:50Z,2020-08-12T09:41:54Z,0.06666666666666668,0.033196,0.49794,0.033196,0.033196,unclassified
6,2020-08-12T09:42:34Z,2020-08-12T09:42:42Z,0.2,0.365156,1.82578,0.09958799999999997,0.033196,faucet
7,2020-08-12T09:42:54Z,2020-08-12T09:43:18Z,0.4666666666666667,0.365156,0.7824771428571428,0.033196,0.033196,faucet
8,2020-08-12T09:43:34Z,2020-08-12T09:43:46Z,0.26666666666666666,0.5311359999999999,1.99176,0.09958799999999997,0.09958799999999997,faucet
9,2020-08-12T09:44:10Z,2020-08-12T09:44:34Z,0.4666666666666667,0.49794,1.0670142857142857,0.06639199999999999,0.06639199999999999,faucet
10,2020-08-12T09:44:46Z,2020-08-12T09:44:54Z,0.2,0.33196,1.6597999999999995,0.09958799999999997,0.033196,faucet
11,2020-08-12T09:45:54Z,2020-08-12T09:46:06Z,0.26666666666666666,1.261448,4.73043,0.298764,0.298764,toilet
12,2020-08-12T09:48:18Z,2020-08-12T09:48:26Z,0.2,0.199176,0.9958799999999998,0.06639199999999999,0.033196,faucet
13,2020-08-12T09:49:26Z,2020-08-12T09:49:38Z,0.26666666666666666,0.4315479999999999,1.6183049999999997,0.09958799999999997,0.09958799999999997,faucet
14,2020-08-12T09:50:34Z,2020-08-12T09:50:50Z,0.3333333333333333,0.49794,1.4938200000000001,0.09958799999999997,0.06639199999999999,faucet
15,2020-08-12T09:52:54Z,2020-08-12T09:53:14Z,0.4,0.8962919999999999,2.24073,0.16598,0.132784,faucet
4555,2020-08-12T09:56:54Z,2020-08-12T09:56:58Z,0.06666666666666668,0.09958799999999997,1.4938199999999997,0.09958799999999997,0.09958799999999997,faucet
16,2020-08-12T09:57:38Z,2020-08-12T09:57:42Z,0.13333333333333333,0.132784,0.99588,0.06639199999999999,0.033196,faucet
17,2020-08-12T09:59:42Z,2020-08-12T09:59:58Z,0.3333333333333333,0.8298999999999999,2.4897,0.132784,0.132784,faucet
18,2020-08-12T10:01:02Z,2020-08-12T10:01:30Z,0.5333333333333333,0.4315479999999999,0.8091524999999998,0.033196,0.033196,faucet
19,2020-08-12T10:01:54Z,2020-08-12T10:01:58Z,0.13333333333333333,0.265568,1.99176,0.09958799999999997,0.033196,faucet
20,2020-08-12T10:02:54Z,2020-08-12T10:02:58Z,0.13333333333333333,0.132784,0.99588,0.06639199999999999,0.033196,faucet
21,2020-08-12T10:07:06Z,2020-08-12T10:07:22Z,0.3333333333333333,0.298764,0.896292,0.033196,0.033196,faucet
22,2020-08-12T10:09:06Z,2020-08-12T10:09:10Z,0.13333333333333333,0.265568,1.99176,0.06639199999999999,0.033196,faucet
23,2020-08-12T10:09:18Z,2020-08-12T10:09:42Z,0.4666666666666667,0.564332,1.2092828571428569,0.06639199999999999,0.06639199999999999,faucet
24,2020-08-12T10:11:10Z,2020-08-12T10:12:50Z,1.7333333333333334,1.4938200000000001,0.8618192307692307,0.033196,0.033196,faucet
25,2020-08-12T10:13:58Z,2020-08-12T10:14:22Z,0.4666666666666667,2.356916,5.050534285714285,0.4647439999999999,0.3983519999999999,toilet
26,2020-08-12T10:14:38Z,2020-08-12T10:14:42Z,0.13333333333333333,0.16598,1.24485,0.06639199999999999,0.033196,faucet
27,2020-08-12T10:14:58Z,2020-08-12T10:15:02Z,0.13333333333333333,0.16598,1.24485,0.033196,0.033196,faucet
28,2020-08-12T10:22:26Z,2020-08-12T10:23:02Z,0.6666666666666666,1.261448,1.8921720000000002,0.132784,0.132784,faucet
29,2020-08-12T10:23:10Z,2020-08-12T10:24:42Z,1.6,1.6597999999999995,1.0373749999999995,0.132784,0.033196,faucet
30,2020-08-12T10:35:42Z,2020-08-12T10:35:54Z,0.26666666666666666,1.2282520000000001,4.605944999999998,0.298764,0.232372,toilet
31,2020-08-12T10:57:02Z,2020-08-12T10:58:38Z,1.6666666666666667,4.381872,2.6291231999999995,0.16598,0.16598,shower
32,2020-08-12T11:05:22Z,2020-08-12T11:05:38Z,0.3333333333333333,1.6929959999999995,5.078988,0.298764,0.298764,toilet
33,2020-08-12T11:08:14Z,2020-08-12T11:08:22Z,0.2,0.16598,0.8298999999999999,0.033196,0.033196,faucet
34,2020-08-12T11:20:46Z,2020-08-12T11:22:22Z,1.6666666666666667,1.4274280000000001,0.8564567999999999,0.033196,0.033196,faucet
35,2020-08-12T11:27:38Z,2020-08-12T11:27:50Z,0.26666666666666666,1.2282520000000001,4.605944999999998,0.298764,0.298764,toilet
36,2020-08-12T11:30:22Z,2020-08-12T11:31:58Z,1.6666666666666667,1.4274280000000001,0.8564567999999999,0.033196,0.033196,faucet
37,2020-08-12T11:49:46Z,2020-08-12T11:49:58Z,0.26666666666666666,1.2282520000000001,4.605944999999998,0.298764,0.298764,toilet
38,2020-08-12T12:20:02Z,2020-08-12T12:20:22Z,0.4,1.6929959999999995,4.2324899999999985,0.33196,0.09958799999999997,toilet
39,2020-08-12T12:28:46Z,2020-08-12T12:28:54Z,0.2,0.265568,1.3278399999999997,0.06639199999999999,0.06639199999999999,faucet
40,2020-08-12T12:31:18Z,2020-08-12T12:31:26Z,0.2,0.4647439999999999,2.32372,0.132784,0.06639199999999999,faucet
41,2020-08-12T12:31:34Z,2020-08-12T12:31:42Z,0.2,0.33196,1.6597999999999995,0.09958799999999997,0.09958799999999997,faucet
42,2020-08-12T12:32:34Z,2020-08-12T12:32:50Z,0.3333333333333333,0.66392,1.9917599999999998,0.09958799999999997,0.09958799999999997,faucet
43,2020-08-12T12:33:18Z,2020-08-12T12:33:26Z,0.2,0.298764,1.4938199999999997,0.09958799999999997,0.033196,faucet
44,2020-08-12T12:34:18Z,2020-08-12T12:34:34Z,0.3333333333333333,0.365156,1.095468,0.06639199999999999,0.033196,faucet
45,2020-08-12T12:34:54Z,2020-08-12T12:35:06Z,0.26666666666666666,0.597528,2.24073,0.132784,0.132784,faucet
46,2020-08-12T12:36:10Z,2020-08-12T12:36:22Z,0.26666666666666666,0.4315479999999999,1.6183049999999997,0.09958799999999997,0.09958799999999997,faucet
47,2020-08-12T12:36:58Z,2020-08-12T12:37:18Z,0.4,0.8298999999999999,2.0747499999999994,0.132784,0.132784,faucet
48,2020-08-12T12:37:58Z,2020-08-12T12:38:10Z,0.26666666666666666,0.4647439999999999,1.7427899999999998,0.09958799999999997,0.09958799999999997,faucet
49,2020-08-12T12:39:18Z,2020-08-12T12:40:22Z,1.1333333333333333,2.257328,1.99176,0.132784,0.132784,faucet
50,2020-08-12T12:40:58Z,2020-08-12T12:41:02Z,0.13333333333333333,0.33196,2.4897,0.09958799999999997,0.033196,faucet
4556,2020-08-12T12:41:06Z,2020-08-12T12:41:10Z,0.06666666666666668,0.09958799999999997,1.4938199999999997,0.09958799999999997,0.09958799999999997,faucet
51,2020-08-12T12:41:38Z,2020-08-12T12:42:18Z,0.7333333333333333,2.257328,3.0781745454545453,0.33196,0.132784,toilet
52,2020-08-12T12:42:38Z,2020-08-12T12:43:02Z,0.4666666666666667,0.365156,0.7824771428571428,0.033196,0.033196,faucet
53,2020-08-12T12:43:18Z,2020-08-12T12:43:34Z,0.3333333333333333,0.630724,1.8921720000000002,0.132784,0.132784,faucet
54,2020-08-12T12:44:14Z,2020-08-12T12:45:02Z,0.8666666666666667,1.858976,2.1449723076923077,0.132784,0.132784,faucet
55,2020-08-12T12:45:26Z,2020-08-12T12:45:34Z,0.2,0.4647439999999999,2.32372,0.09958799999999997,0.09958799999999997,faucet
56,2020-08-12T12:46:26Z,2020-08-12T12:47:18Z,0.9333333333333332,1.7593879999999995,1.885058571428571,0.132784,0.09958799999999997,faucet
57,2020-08-12T12:48:22Z,2020-08-12T12:48:46Z,0.4666666666666667,1.195056,2.5608342857142854,0.16598,0.132784,toilet
58,2020-08-12T12:49:02Z,2020-08-12T12:49:34Z,0.6,0.7967039999999999,1.32784,0.06639199999999999,0.06639199999999999,faucet
59,2020-08-12T12:49:54Z,2020-08-12T12:49:58Z,0.13333333333333333,0.06639199999999999,0.49794,0.033196,0.033196,faucet
4557,2020-08-12T12:50:02Z,2020-08-12T12:50:06Z,0.06666666666666668,0.033196,0.49794,0.033196,0.033196,unclassified
60,2020-08-12T12:57:34Z,2020-08-12T12:57:42Z,0.2,0.265568,1.3278399999999997,0.09958799999999997,0.033196,faucet
4558,2020-08-12T13:03:54Z,2020-08-12T13:03:58Z,0.06666666666666668,0.132784,1.99176,0.132784,0.132784,faucet
61,2020-08-12T13:04:06Z,2020-08-12T13:04:38Z,0.6,2.190936,3.65156,0.298764,0.16598,toilet
62,2020-08-12T13:19:18Z,2020-08-12T13:19:30Z,0.26666666666666666,0.33196,1.24485,0.09958799999999997,0.06639199999999999,faucet
4559,2020-08-12T13:20:50Z,2020-08-12T13:20:54Z,0.06666666666666668,0.033196,0.49794,0.033196,0.033196,unclassified
63,2020-08-12T13:24:06Z,2020-08-12T13:24:10Z,0.13333333333333333,0.132784,0.99588,0.06639199999999999,0.033196,faucet
64,2020-08-12T13:29:50Z,2020-08-12T13:30:22Z,0.6,1.029076,1.7151266666666665,0.09958799999999997,0.09958799999999997,faucet
65,2020-08-12T13:31:06Z,2020-08-12T13:31:38Z,0.6,0.7967039999999999,1.32784,0.06639199999999999,0.06639199999999999,faucet
66,2020-08-12T13:33:18Z,2020-08-12T13:33:54Z,0.6666666666666666,2.4565040000000002,3.684756,0.3983519999999999,0.06639199999999999,toilet
4560,2020-08-12T13:34:02Z,2020-08-12T13:34:06Z,0.06666666666666668,0.033196,0.49794,0.033196,0.033196,unclassified
67,2020-08-12T13:34:14Z,2020-08-12T13:34:22Z,0.2,0.265568,1.3278399999999997,0.09958799999999997,0.033196,faucet
4561,2020-08-12T13:35:34Z,2020-08-12T13:35:38Z,0.06666666666666668,0.06639199999999999,0.99588,0.06639199999999999,0.06639199999999999,faucet
68,2020-08-12T13:35:54Z,2020-08-12T13:35:58Z,0.13333333333333333,0.132784,0.99588,0.06639199999999999,0.033196,faucet
69,2020-08-12T13:36:06Z,2020-08-12T13:36:58Z,0.9333333333333332,1.7261919999999995,1.8494914285714283,0.132784,0.09958799999999997,faucet
70,2020-08-12T13:40:42Z,2020-08-12T13:42:18Z,1.6666666666666667,4.381872,2.6291231999999995,0.16598,0.16598,shower
71,2020-08-12T13:45:42Z,2020-08-12T13:45:54Z,0.26666666666666666,0.49794,1.867275,0.09958799999999997,0.09958799999999997,faucet
72,2020-08-12T13:52:42Z,2020-08-12T13:53:18Z,0.6666666666666666,1.6266039999999995,2.439906,0.16598,0.16598,toilet
73,2020-08-12T13:54:18Z,2020-08-12T13:55:06Z,0.8666666666666667,2.124544,2.4513969230769233,0.16598,0.16598,faucet
